PROVIDER_ID,PROVIDER_NAME,STATE,MONTH,TOTAL_PATIENTS,NUMBER_OF_CERTIFIED_BEDS,OCCUPANCY_RATE_PCT
305030,MAPLE LEAF HEALTH CARE CENTER,NH,1970-08,108,114,94.74
305037,COURVILLE AT NASHUA,NH,1970-08,72,94,76.60
305038,HACKETT HILL HEALTHCARE CENTER,NH,1970-08,64,70,91.43
305039,PLEASANT VALLEY SNF LLC,NH,1970-08,94,112,83.93
305040,LACONIA REHABILITATION CENTER,NH,1970-08,114,120,95.00
305041,ELM WOOD CENTER AT CLAREMONT,NH,1970-08,64,68,94.12
305043,WARDE HEALTH CENTER,NH,1970-08,31,32,96.88
305044,GOLDEN VIEW HEALTH CARE CENTER,NH,1970-08,56,131,42.75
305045,PLEASANT VIEW CENTER,NH,1970-08,136,176,77.27
305046,ROCKINGHAM COUNTY NURSING HOME,NH,1970-08,135,226,59.73
305047,RIVERSIDE REST HOME,NH,1970-08,150,215,69.77
305048,HILLSBOROUGH COUNTY NURSING HOME,NH,1970-08,237,300,79.00
305050,"LEBANON CENTER, GENESIS HEALTHCARE",NH,1970-08,83,110,75.45
305051,"KEENE  CENTER, GENESIS HEALTHCARE",NH,1970-08,73,106,68.87
305052,"RIDGEWOOD CENTER, GENESIS HEALTHCARE",NH,1970-08,104,150,69.33
305053,GRAFTON COUNTY NURSING HOME,NH,1970-08,111,135,82.22
305054,CHESHIRE COUNTY HOME,NH,1970-08,106,150,70.67
305055,OCEANSIDE SKILLED NURSING AND REHABILITATION,NH,1970-08,103,117,88.03
305056,MERRIMACK COUNTY NURSING HOME,NH,1970-08,240,290,82.76
305057,COURVILLE AT MANCHESTER,NH,1970-08,70,76,92.11
305058,SALEMHAVEN,NH,1970-08,89,110,80.91
305059,PHEASANT WOOD CENTER,NH,1970-08,85,99,85.86
305060,BEDFORD HILLS CENTER,NH,1970-08,130,147,88.44
305061,CRESTWOOD CENTER,NH,1970-08,63,82,76.83
305062,ALPINE HEALTHCARE CENTER,NH,1970-08,70,85,82.35
305063,PRESIDENTIAL OAKS,NH,1970-08,65,85,76.47
305064,EXETER CENTER,NH,1970-08,61,81,75.31
305065,APPLEWOOD CENTER,NH,1970-08,70,72,97.22
305066,SAINT VINCENT REHABILITATION & NURSING CENTER,NH,1970-08,62,80,77.50
305067,MOUNT CARMEL REHABILITATION AND NURSING CENTER,NH,1970-08,111,122,90.98
305068,THE ELMS CENTER,NH,1970-08,50,52,96.15
305069,SAINT ANN REHABILITATION AND NURSING CENTER,NH,1970-08,48,54,88.89
305070,SAINT FRANCIS REHABILITATION AND NURSING CENTER,NH,1970-08,47,51,92.16
305071,SAINT TERESA REHABILITATION & NURSING CENTER,NH,1970-08,36,51,70.59
305072,JAFFREY REHABILITATION AND NURSING CENTER,NH,1970-08,71,83,85.54
305074,HOLY CROSS HEALTH CENTER,NH,1970-08,21,40,52.50
305075,"MOUNTAIN RIDGE CENTER, GENESIS HEALTHCARE",NH,1970-08,80,86,93.02
305076,"COUNTRY VILLAGE CENTER, GENESIS HEALTHCARE",NH,1970-08,65,90,72.22
305077,LAFAYETTE CENTER,NH,1970-08,64,72,88.89
305078,"HARRIS HILL CENTER, GENESIS HEALTHCARE",NH,1970-08,73,85,85.88
305079,VILLA CREST NURSING AND RETIREMENT CENTER,NH,1970-08,122,126,96.83
305080,EPSOM HEALTHCARE CENTER,NH,1970-08,104,108,96.30
305081,BIRCH HEALTHCARE CENTER,NH,1970-08,63,79,79.75
305082,CEDAR HEALTHCARE CENTER,NH,1970-08,85,102,83.33
305083,WOLFEBORO BAY CENTER,NH,1970-08,60,104,57.69
305084,MINERAL SPRINGS,NH,1970-08,44,87,50.57
305085,LANGDON PLACE OF KEENE,NH,1970-08,23,25,92.00
305086,BEDFORD NURSING & REHABILITATION CENTER,NH,1970-08,82,102,80.39
305087,MOUNTAIN VIEW COMMUNITY,NH,1970-08,96,103,93.20
305088,ST JOSEPH RESIDENCE,NH,1970-08,21,22,95.45
305089,LANGDON PLACE OF DOVER,NH,1970-08,25,30,83.33
305091,COLONIAL POPLIN NURSING HOME,NH,1970-08,44,50,88.00
305092,HILLSBORO HOUSE NURSING HOME,NH,1970-08,29,33,87.88
305093,SULLIVAN COUNTY HEALTH CARE,NH,1970-08,127,156,81.41
305094,MORRISON NURSING HOME,NH,1970-08,49,57,85.96
305095,DERRY CENTER FOR REHABILITATION AND HEALTHCARE,NH,1970-08,49,62,79.03
305097,WOODLAWN CARE CENTER,NH,1970-08,48,53,90.57
305099,WEBSTER AT RYE,NH,1970-08,45,61,73.77
305100,FAIRVIEW NURSING HOME,NH,1970-08,97,101,96.04
305101,BELKNAP COUNTY NURSING HOME,NH,1970-08,60,94,63.83
305102,COOS COUNTY NURSING HOME,NH,1970-08,80,100,80.00
305103,COVENANT LIVING OF KEENE,NH,1970-08,20,20,100.00
30E059,GLENCLIFF HOME FOR THE ELDERLY,NH,1970-08,68,130,52.31
30E062,MERRIMAN HOUSE,NH,1970-08,39,45,86.67
30E076,COOS COUNTY NURSING HOSPITAL,NH,1970-08,57,97,58.76
315001,MERWICK CARE & REHABILITATION CENTER,NJ,1970-08,140,200,70.00
315002,CAREONE AT SOMERSET VALLEY,NJ,1970-08,53,64,82.81
315005,SPRING GROVE REHABILITATION AND HEALTHCARE CENTER,NJ,1970-08,100,106,94.34
315008,LAUREL MANOR HEALTHCARE AND REHABILITATION CENTER,NJ,1970-08,97,106,91.51
315009,RUNNELLS CENTER FOR REHABILITATION & HEALTHCARE,NJ,1970-08,239,300,79.67
315010,ELMORA HILLS HEALTH & REHABILITATION CENTER,NJ,1970-08,184,200,92.00
315013,BARCLAYS REHABILITATION AND HEALTHCARE CENTER,NJ,1970-08,95,108,87.96
315014,BIG OAK REHABILITATION AND HEALTHCARE CENTER,NJ,1970-08,67,84,79.76
315015,"COMPLETE CARE AT MADISON, LLC",NJ,1970-08,137,167,82.04
315017,BERGEN NEW BRIDGE MEDICAL CENTER,NJ,1970-08,355,574,61.85
315019,DWELLING PLACE AT ST CLARES,NJ,1970-08,28,28,100.00
315021,ATLAS HEALTHCARE AT DAUGHTERS OF MIRIAM,NJ,1970-08,196,210,93.33
315022,MEADOW LAKES,NJ,1970-08,50,60,83.33
315029,DAUGHTERS OF ISRAEL PLEASANT VALLEY HOME,NJ,1970-08,100,303,33.00
315036,ARBOR GLEN CENTER,NJ,1970-08,114,122,93.44
315037,FAMILY OF CARING AT TEANECK,NJ,1970-08,109,107,101.87
315038,COMPLETE CARE AT SUMMIT RIDGE,NJ,1970-08,141,152,92.76
315039,ROOSEVELT CARE CENTER,NJ,1970-08,155,180,86.11
315042,LINCOLN PARK RENAISSANCE,NJ,1970-08,186,189,98.41
315044,MOHAWK MEADOWS,NJ,1970-08,133,159,83.65
315047,WYNWOOD REHABILITATION AND HEALTHCARE CENTER,NJ,1970-08,97,114,85.09
315050,"COMPLETE CARE AT BURLINGTON WOODS, LLC",NJ,1970-08,152,215,70.70
315053,PINE ACRES CONVALESCENT CENTER,NJ,1970-08,86,102,84.31
315054,OUR LADYS CENTER FOR REHABILITATION & HEALTHCARE,NJ,1970-08,153,214,71.50
315056,JERSEY SHORE POST ACUTE REHABILITATION AND NURSING,NJ,1970-08,89,105,84.76
315057,MERRY HEART NURSING HOME,NJ,1970-08,86,113,76.11
315058,AUTUMN LAKE HEALTHCARE AT SALEM COUNTY,NJ,1970-08,85,116,73.28
315060,ST MARY'S CENTER FOR REHABILITATION & HEALTHCARE,NJ,1970-08,201,215,93.49
315061,SOUTH JERSEY EXTENDED CARE,NJ,1970-08,92,167,55.09
315064,ASHBROOK CARE & REHABILITATION CENTER,NJ,1970-08,89,114,78.07
315066,STRATFORD MANOR REHABILITATION AND CARE CENTER,NJ,1970-08,122,131,93.13
315068,DWELLSIDE CARE AND REHAB,NJ,1970-08,114,162,70.37
315069,TOWER LODGE CARE CENTER,NJ,1970-08,54,60,90.00
315072,HEATH VILLAGE,NJ,1970-08,90,108,83.33
315077,WILLOWBROOKE COURT SKILLED CARE AT EVERGREENS,NJ,1970-08,11,17,64.71
315083,ACCLAIM REHABILITATION AND NURSING CENTER,NJ,1970-08,137,183,74.86
315085,COMPLETE CARE AT CHESTNUT HILL LLC,NJ,1970-08,105,111,94.59
315087,CAREONE AT MIDDLETOWN,NJ,1970-08,96,127,75.59
315091,BIRCHWOOD REHABILITATION AND HEALTHCARE CENTER,NJ,1970-08,179,200,89.50
315092,CAREONE AT HOLMDEL,NJ,1970-08,103,130,79.23
315094,COMPLETE CARE AT MERCERVILLE LLC,NJ,1970-08,98,114,85.96
315096,"DOCTORS SUBACUTE HEALTHCARE, LLC",NJ,1970-08,48,54,88.89
315101,COMPLETE CARE AT PLAINFIELD LLC,NJ,1970-08,94,106,88.68
315103,EXCEL CARE AT WAYNE,NJ,1970-08,113,120,94.17
315104,CORNELL HALL CARE & REHABILITATION CENTER,NJ,1970-08,121,177,68.36
315105,CORAL HARBOR REHABILITATION AND HEALTHCARE CENTER,NJ,1970-08,95,110,86.36
315106,ELIZABETH NURSING AND REHAB,NJ,1970-08,82,102,80.39
315110,COMPLETE CARE AT WAYNE HILLS REHAB & RESP CENTER,NJ,1970-08,83,120,69.17
315111,PREFERRED CARE AT HAMILTON,NJ,1970-08,113,126,89.68
315112,HUDSONVIEW HEALTH CARE CENTER,NJ,1970-08,267,273,97.80
315113,CLOVER MEADOWS HEALTHCARE AND REHABILITATION CENTE,NJ,1970-08,91,100,91.00
315115,ATLANTIC COAST REHAB & HEALTH,NJ,1970-08,137,160,85.63
315119,ARNOLD WALTER NURSING & REHABILITATION CENTER,NJ,1970-08,149,202,73.76
315120,CHATHAM HILLS SUBACUTE CARE CENTER,NJ,1970-08,72,108,66.67
315122,"COMPLETE CARE AT WESTFIELD, LLC",NJ,1970-08,200,227,88.11
315124,BELLE CARE NURSING AND REHABILITATION CENTER,NJ,1970-08,97,106,91.51
315125,CRYSTAL LAKE HEALTHCARE AND REHABILITATION,NJ,1970-08,207,235,88.09
315126,BISHOP MCCARTHY CENTER FOR REHAB & HEALTHCARE,NJ,1970-08,152,182,83.52
315127,LAWRENCE REHABILITATION HOSPITAL,NJ,1970-08,50,56,89.29
315128,MOUNT HOLLY REHABILITATION & HEALTHCARE CENTER,NJ,1970-08,154,180,85.56
315129,DELLRIDGE HEALTH & REHABILITATION CENTER,NJ,1970-08,89,96,92.71
315132,CAREONE AT THE HIGHLANDS,NJ,1970-08,115,122,94.26
315133,WOODCLIFF LAKE HEALTH & REHABILITATION CENTER,NJ,1970-08,87,114,76.32
315134,COMPLETE CARE AT GREEN KNOLL,NJ,1970-08,144,176,81.82
315135,CREST POINTE REHABILITATION AND HEALTHCARE CENTER,NJ,1970-08,98,118,83.05
315136,COMPLETE CARE AT SHREWSBURY LLC,NJ,1970-08,110,140,78.57
315137,BARN HILL CARE AND REHAB CENTER,NJ,1970-08,132,154,85.71
315138,TROY HILLS CENTER,NJ,1970-08,101,130,77.69
315140,WATERFRONT REHABILITATION AND HEALTHCARE CENTER,NJ,1970-08,116,138,84.06
315141,ABINGDON CARE & REHABILITATION CENTER,NJ,1970-08,93,180,51.67
315142,LLANFAIR HOUSE CARE & REHABILITATION CENTER,NJ,1970-08,103,180,57.22
315143,HOLLY MANOR CENTER,NJ,1970-08,104,124,83.87
315144,MEDFORD LEAS,NJ,1970-08,9,24,37.50
315146,CARE CONNECTION RAHWAY,NJ,1970-08,24,24,100.00
315147,GROVE PARK HEALTHCARE AND REHABILITATION CENTER,NJ,1970-08,162,185,87.57
315149,STERLING MANOR,NJ,1970-08,91,124,73.39
315152,CAREONE AT WELLINGTON,NJ,1970-08,81,128,63.28
315153,"MANOR, THE",NJ,1970-08,75,123,60.98
315157,MORRISTOWN POST ACUTE REHAB AND NURSING CENTER,NJ,1970-08,193,287,67.25
315158,RIDGEWOOD CENTER,NJ,1970-08,72,90,80.00
315159,ELMWOOD HILLS HEALTHCARE CENTER LLC,NJ,1970-08,271,300,90.33
315164,"FAMILY OF CARING HEALTHCARE AT TENAFLY, LLC",NJ,1970-08,63,69,91.30
315166,MASONIC VILLAGE AT BURLINGTON,NJ,1970-08,111,264,42.05
315171,OAKLAND REHABILITATION AND HEALTHCARE  CENTER,NJ,1970-08,191,215,88.84
315174,DEPTFORD CENTER FOR REHABILITATION AND HEALTHCARE,NJ,1970-08,184,240,76.67
315176,MEDFORD CARE CENTER,NJ,1970-08,98,180,54.44
315177,GATEWAY CARE CENTER,NJ,1970-08,152,178,85.39
315178,COMPLETE CARE AT ORANGE PARK,NJ,1970-08,194,215,90.23
315179,AUTUMN LAKE HEALTHCARE AT OCEANVIEW,NJ,1970-08,110,120,91.67
315180,ALAMEDA CENTER FOR REHABILITATION AND HEALTHCARE,NJ,1970-08,244,250,97.60
315182,BRIDGEWAY CARE AND REHAB CENTER AT BRIDGEWATER,NJ,1970-08,150,151,99.34
315183,PREMIER CADBURY OF CHERRY HILL,NJ,1970-08,112,118,94.92
315185,"COMPLETE CARE AT LINWOOD, LLC",NJ,1970-08,125,174,71.84
315187,ECHELON CARE & REHAB,NJ,1970-08,214,240,89.17
315190,LEISURE CHATEAU REHABILITATION,NJ,1970-08,169,242,69.83
315192,ALARIS HEALTH AT KEARNY,NJ,1970-08,111,120,92.50
315193,FOUNTAIN SPRINGS AT CAPE MAY NURSING & REHAB CENTE,NJ,1970-08,113,116,97.41
315194,COMPLETE CARE AT ST VINCENTS LLC,NJ,1970-08,130,151,86.09
315195,AUTUMN LAKE HEALTHCARE AT BERKELEY HEIGHTS,NJ,1970-08,95,130,73.08
315196,ARISTACARE AT MANCHESTER,NJ,1970-08,142,165,86.06
315198,ADROIT CARE REHABILITATION AND NURSING CENTER,NJ,1970-08,110,122,90.16
315199,IMPERIAL CARE CENTER,NJ,1970-08,85,121,70.25
315200,ARISTACARE AT PARKSIDE,NJ,1970-08,188,240,78.33
315201,CAMBRIDGE REHABILITATION AND HEALTHCARE CENTER,NJ,1970-08,152,201,75.62
315202,LOPATCONG CENTER,NJ,1970-08,126,153,82.35
315204,CANTERBURY AT CEDAR GROVE,NJ,1970-08,148,180,82.22
315205,MAJESTIC CENTER FOR REHAB & SUB-ACUTE CARE,NJ,1970-08,112,120,93.33
315206,MANAHAWKIN HEALTH AND REHABILITATION CENTER,NJ,1970-08,110,120,91.67
315207,"COMPLETE CARE AT KRESSON VIEW, LLC",NJ,1970-08,223,240,92.92
315209,HAMMONTON CENTER FOR REHABILITATION AND HEALTHCARE,NJ,1970-08,177,240,73.75
315210,HEALTH CENTER AT GALLOWAY THE,NJ,1970-08,101,120,84.17
315213,WILLOW SPRINGS REHABILITATION AND HEALTHCARE CTR,NJ,1970-08,133,164,81.10
315214,ARISTACARE AT CEDAR OAKS,NJ,1970-08,210,230,91.30
315215,GREENWOOD HOUSE HOME FOR THE JEWISH AGED,NJ,1970-08,121,137,88.32
315216,COMPLETE CARE AT CEDAR GROVE,NJ,1970-08,175,190,92.11
315217,ARISTACARE AT NORWOOD TERRACE,NJ,1970-08,100,120,83.33
315218,SEACREST REHABILITATION AND HEALTHCARE CENTER,NJ,1970-08,154,171,90.06
315219,"COMPLETE CARE AT VOORHEES, LLC",NJ,1970-08,167,190,87.89
315221,"COMPLETE CARE AT HAMILTON, LLC",NJ,1970-08,105,120,87.50
315222,BARNEGAT REHABILITATION AND NURSING CENTER,NJ,1970-08,99,115,86.09
315223,AVALON REHABILITATION AND HEALTHCARE CENTER,NJ,1970-08,135,180,75.00
315224,FOREST MANOR HCC,NJ,1970-08,79,120,65.83
315225,RIVER FRONT REHABILITATION AND HEALTHCARE CENTER,NJ,1970-08,164,180,91.11
315226,HUNTERDON CARE CENTER,NJ,1970-08,167,185,90.27
315228,"COMPLETE CARE AT COURT HOUSE, LLC",NJ,1970-08,103,120,85.83
315229,PHOENIX CENTER FOR REHABILITATION AND PEDIATRICS,NJ,1970-08,203,246,82.52
315231,THE CENTER FOR REHAB & NURSING WASHINGTON TOWNSHIP,NJ,1970-08,136,190,71.58
315233,AUTUMN LAKE HEALTHCARE AT VINELAND,NJ,1970-08,168,190,88.42
315234,ARBOR RIDGE REHABILITATION AND HEALTHCARE CENTER,NJ,1970-08,114,120,95.00
315235,RIVERSIDE NURSING AND REHABILITATION CENTER,NJ,1970-08,131,141,92.91
315236,SINAI POST ACUTE NURSING AND REHAB CENTER,NJ,1970-08,385,430,89.53
315237,AUTUMN LAKE HEALTHCARE AT SOUTHGATE,NJ,1970-08,130,152,85.53
315239,CHILDRENS SPECIALIZED HOSPITAL MOUNTAINSIDE,NJ,1970-08,56,50,112.00
315243,MILLVILLE CENTER,NJ,1970-08,127,167,76.05
315244,PREFERRED CARE AT ABSECON,NJ,1970-08,146,162,90.12
315245,ARISTACARE AT CHERRY HILL,NJ,1970-08,123,140,87.86
315246,ATLAS REHABILITATION & HEALTHCARE AT WEST DEPTFOR,NJ,1970-08,124,156,79.49
315247,COMPLETE CARE AT WEST CALDWELL LLC,NJ,1970-08,156,180,86.67
315249,LINCOLN PARK CARE CENTER,NJ,1970-08,516,547,94.33
315251,HARTWYCK AT OAK TREE,NJ,1970-08,96,120,80.00
315252,COMPLETE CARE AT BAYSHORE LLC,NJ,1970-08,143,232,61.64
315253,"PARKER AT SOMERSET, INC",NJ,1970-08,116,120,96.67
315257,CEDAR GROVE RESPIRATORY AND NURSING CENTER,NJ,1970-08,176,180,97.78
315259,MOUNTAINSIDE SKILLED NURSING AND REHAB,NJ,1970-08,132,151,87.42
315260,ASPEN HILLS HEALTHCARE CENTER,NJ,1970-08,184,204,90.20
315261,LAKELAND NURSING & REHAB,NJ,1970-08,139,201,69.15
315262,HARROGATE,NJ,1970-08,57,68,83.82
315263,"PALACE REHABILITATION AND CARE CENTER, THE",NJ,1970-08,152,165,92.12
315264,"COMPLETE CARE AT BEY LEA, LLC",NJ,1970-08,109,120,90.83
315265,COMPLETE CARE AT GREEN ACRES,NJ,1970-08,156,167,93.41
315266,PARK CRESCENT HEALTHCARE & REHABILITATION CENTER,NJ,1970-08,169,190,88.95
315267,ABIGAIL HOUSE FOR NURSING & REHABILITATION,NJ,1970-08,176,188,93.62
315268,BROOKHAVEN HEALTH CARE CENTER,NJ,1970-08,117,122,95.90
315269,VILLAGE POINT,NJ,1970-08,109,120,90.83
315271,AUTUMN LAKE HEALTHCARE AT MEMORIAL BRIDGE,NJ,1970-08,134,161,83.23
315273,COMPLETE CARE AT WOODLANDS,NJ,1970-08,111,120,92.50
315274,"COMPLETE CARE AT LAURELTON, LLC",NJ,1970-08,118,180,65.56
315275,CONCORD HEALTHCARE & REHABILITATION CENTER,NJ,1970-08,99,120,82.50
315276,COMPLETE CARE AT MILFORD MANOR LLC,NJ,1970-08,108,120,90.00
315279,EMBASSY MANOR AT EDISON NURSING AND REHABILITATION,NJ,1970-08,220,280,78.57
315280,SILVER HEALTHCARE CENTER,NJ,1970-08,115,256,44.92
315282,EXCEL CARE AT MANALAPAN,NJ,1970-08,79,132,59.85
315283,SOUTH MOUNTAIN HC,NJ,1970-08,178,195,91.28
315284,"COMPLETE CARE AT MONMOUTH, LLC",NJ,1970-08,88,120,73.33
315286,REDBANK CENTER FOR REHABILITATION AND HEALING,NJ,1970-08,107,180,59.44
315288,BARTLEY NURSING & REHAB,NJ,1970-08,204,234,87.18
315289,VOORHEES PEDIATRIC FACILITY,NJ,1970-08,107,119,89.92
315290,"BUCKINGHAM AT NORWOOD, THE",NJ,1970-08,167,240,69.58
315291,AVALON REHAB AND CARE CENTER,NJ,1970-08,121,170,71.18
315292,APPLEWOOD VILLAGE,NJ,1970-08,38,60,63.33
315293,WHITING GARDENS REHABILITATION AND NURSING CENTER,NJ,1970-08,159,200,79.50
315294,CREST HAVEN NURSING AND REHABILITATION CENTER,NJ,1970-08,86,180,47.78
315295,COMPLETE CARE AT REGENT LLC,NJ,1970-08,166,180,92.22
315298,CRESTWOOD MANOR,NJ,1970-08,49,64,76.56
315299,KING MANOR CARE AND REHABILITATION CENTER,NJ,1970-08,81,120,67.50
315300,ALARIS HEALTH AT HAMILTON PARK,NJ,1970-08,153,260,58.85
315302,ROLLING HILLS CARE CENTER,NJ,1970-08,61,67,91.04
315303,MORRIS VIEW HEALTHCARE CENTER,NJ,1970-08,267,283,94.35
315304,WARREN HAVEN REHAB AND NURSING CENTER,NJ,1970-08,63,180,35.00
315305,SPRING CREEK HEALTHCARE CENTER,NJ,1970-08,116,179,64.80
315306,CAREONE AT NEW MILFORD,NJ,1970-08,170,236,72.03
315307,COMPLETE CARE AT HARBORAGE LLC,NJ,1970-08,205,247,83.00
315309,ARISTACARE AT WHITING,NJ,1970-08,141,180,78.33
315310,OPTIMA CARE HARBORVIEW,NJ,1970-08,121,180,67.22
315311,"COMPLETE CARE AT PHILLIPSBURG, LLC",NJ,1970-08,52,60,86.67
315312,HAMPTON RIDGE HEALTHCARE AND REHABILITATION,NJ,1970-08,190,204,93.14
315313,CAREONE AT CRESSKILL,NJ,1970-08,74,113,65.49
315314,ANCHOR CARE AND REHABILITATION CENTER,NJ,1970-08,135,170,79.41
315316,"COMPLETE CARE AT BRAKELEY PARK, LLC",NJ,1970-08,112,120,93.33
315317,EXCEL CARE AT THE PINES,NJ,1970-08,116,151,76.82
315318,"ST JOSEPH'S HOME AL & NC, INC",NJ,1970-08,50,51,98.04
315320,COMPLETE CARE AT HOLIDAY CITY,NJ,1970-08,133,180,73.89
315321,"PREFERRED CARE AT OLD BRIDGE, LLC",NJ,1970-08,113,140,80.71
315322,INGLEMOOR REHABILITATION AND CARE CENTER OF LIVING,NJ,1970-08,104,138,75.36
315324,TRENTON GARDENS REHABILITATION AND NURSING CENTER,NJ,1970-08,159,215,73.95
315327,FOUNTAINVIEW CARE CENTER,NJ,1970-08,83,123,67.48
315328,MAPLE GLEN CENTER,NJ,1970-08,131,159,82.39
315329,"OAKS AT DENVILLE, THE",NJ,1970-08,60,84,71.43
315330,"COMPLETE CARE AT MARCELLA, LLC",NJ,1970-08,137,150,91.33
315331,COMPLETE CARE AT FAIR LAWN EDGE,NJ,1970-08,147,180,81.67
315332,SOUTHERN OCEAN CENTER,NJ,1970-08,126,136,92.65
315333,COMPLETE CARE AT ARBORS,NJ,1970-08,102,120,85.00
315335,ATRIUM POST ACUTE CARE OF WAYNE,NJ,1970-08,135,209,64.59
315336,"GARDENS AT MONROE HEALTHCARE AND REHABILITATION, T",NJ,1970-08,91,136,66.91
315337,MCAULEY HALL HEALTH CARE CENTE,NJ,1970-08,69,74,93.24
315338,LAWRENCE REHAB & HCC/THE MEADOWS AT LAWRENCE,NJ,1970-08,159,180,88.33
315339,CAREONE AT ORADELL,NJ,1970-08,104,154,67.53
315340,SEASHORE GARDENS LIVING CENTER,NJ,1970-08,150,151,99.34
315341,COMPLETE CARE AT CLARK LLC,NJ,1970-08,126,140,90.00
315342,COMPLETE CARE AT BRICK LLC,NJ,1970-08,80,137,58.39
315343,BROADWAY HOUSE FOR CONTINUING,NJ,1970-08,69,78,88.46
315344,OPTIMA CARE CASTLE HILL,NJ,1970-08,132,215,61.40
315346,N J VETERANS MEM HOME PARAMUS,NJ,1970-08,206,336,61.31
315347,HAMILTON PLACE AT THE PINES AT WHITING,NJ,1970-08,47,66,71.21
315348,HEALTH CENTER AT BLOOMINGDALE,NJ,1970-08,104,120,86.67
315349,"COMPLETE CARE AT INGLEMOOR, LLC",NJ,1970-08,56,62,90.32
315350,NORTH CAPE CENTER,NJ,1970-08,97,120,80.83
315351,BRIGHTON GARDENS OF EDISON,NJ,1970-08,21,30,70.00
315352,ALARIS HEALTH AT ST MARY'S,NJ,1970-08,166,188,88.30
315353,CRANBURY CENTER,NJ,1970-08,137,154,88.96
315354,SUNNYSIDE MANOR,NJ,1970-08,44,60,73.33
315355,EXCEL CARE AT DOVER,NJ,1970-08,143,155,92.26
315356,SKILLED NURSING AT FELLOWSHIP VILLAGE,NJ,1970-08,56,67,83.58
315357,ALARIS HEALTH AT CEDAR GROVE,NJ,1970-08,144,230,62.61
315358,MEADOWVIEW NURSING AND REHABILITATION CENTER,NJ,1970-08,111,180,61.67
315359,ALLIANCE CARE REHABILITATION AND NURSING CENTER,NJ,1970-08,162,212,76.42
315360,EMERSON HEALTH CARE CENTER,NJ,1970-08,142,155,91.61
315361,PREAKNESS HEALTHCARE CENTER,NJ,1970-08,275,406,67.73
315362,"COMPLETE CARE AT PARK PLACE, LLC",NJ,1970-08,86,94,91.49
315363,MONTCLAIR CARE CENTER,NJ,1970-08,43,64,67.19
315364,JERSEY SHORE CENTER,NJ,1970-08,138,158,87.34
315365,COMPLETE CARE AT OCEAN GROVE LLC,NJ,1970-08,98,147,66.67
315366,ALARIS HEALTH AT BELGROVE,NJ,1970-08,97,120,80.83
315367,REGENCY HERITAGE NURSING AND REHABILITATION CENTER,NJ,1970-08,170,265,64.15
315369,CAREONE AT VALLEY,NJ,1970-08,83,98,84.69
315370,CARNEGIE POST ACUTE CARE AT PRINCETON LLC,NJ,1970-08,133,180,73.89
315372,WHITE HOUSE HEALTHCARE AND REHABILITATION CENTER,NJ,1970-08,159,176,90.34
315374,DE LA SALLE HALL,NJ,1970-08,23,32,71.88
315375,FOREST HILLS CENTER FOR REHABILITATION AND HEALING,NJ,1970-08,110,120,91.67
315376,CHRISTIAN HEALTH CARE CENTER,NJ,1970-08,288,298,96.64
315377,"ACTORS FUND HOME, THE",NJ,1970-08,98,107,91.59
315378,HOMESTEAD REHABILITATION & HEALTH CARE CENTER,NJ,1970-08,70,128,54.69
315381,AUTUMN LAKE HEALTHCARE AT OLD BRIDGE,NJ,1970-08,94,120,78.33
315383,CHESHIRE HOME,NJ,1970-08,34,35,97.14
315384,ROSE MOUNTAIN CARE CENTER,NJ,1970-08,91,112,81.25
315386,ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD,NJ,1970-08,114,120,95.00
315387,ALLAIRE REHAB & NURSING,NJ,1970-08,143,174,82.18
315390,CRANFORD PARK CARE,NJ,1970-08,64,100,64.00
315392,JOB HAINES HOME FOR AGED PEOPLE,NJ,1970-08,35,40,87.50
315393,NEW COMMUNITY EXTENDED CARE FACILITY,NJ,1970-08,87,180,48.33
315394,UNITED METHODIST COMMUNITIES AT THE SHORES,NJ,1970-08,54,60,90.00
315396,PREFERRED CARE AT CUMBERLAND,NJ,1970-08,139,196,70.92
315397,PREFERRED CARE AT WALL,NJ,1970-08,127,135,94.07
315404,UNITED METHODIST COMMUNITIES AT COLLINGSWOOD,NJ,1970-08,48,60,80.00
315405,SHADY LANE GLOUCESTER CO HOME,NJ,1970-08,33,60,55.00
315409,VALLEY VIEW REHABILITATION AND HEALTHCARE CTR,NJ,1970-08,19,31,61.29
315413,PEACE CARE ST ANN'S,NJ,1970-08,113,120,94.17
315414,ASTER CREEK NURSING AND REHABILITATION CENTER,NJ,1970-08,76,100,76.00
315416,GREEN HILL,NJ,1970-08,63,77,81.82
315417,REFORMED CHURCH HOME,NJ,1970-08,83,108,76.85
315418,WILEY MISSION,NJ,1970-08,56,86,65.12
315419,N J EASTERN STAR HOME,NJ,1970-08,70,82,85.37
315421,ROSE GARDEN NURSING AND REHABILITATION CENTER,NJ,1970-08,109,128,85.16
315423,"HAMILTON GROVE HEALTHCARE AND REHABILITATION, LLC",NJ,1970-08,193,218,88.53
315425,FOOTHILL ACRES REHABILITATION & NURSING CENTER,NJ,1970-08,157,200,78.50
315426,CAREONE AT RIDGEWOOD AVENUE,NJ,1970-08,101,110,91.82
315427,UNITED METHODIST COMMUNITIES AT PITMAN,NJ,1970-08,57,72,79.17
315429,CLOVER REST HOME,NJ,1970-08,30,33,90.91
315433,COUNTRY ARCH CARE CENTER,NJ,1970-08,115,130,88.46
