PROVIDER_ID,PROVIDER_NAME,STATE,MONTH,PCT_OVERTIME_HOURS
235310,PORTER HILLS HEALTH CENTER,MI,1970-08,0
235311,ALAMO NURSING HOME INC,MI,1970-08,21.1
235312,MISSION POINT NSG & PHY REHAB CTR OF BIG RAPIDS,MI,1970-08,0
235313,LAURELS OF SANDY CREEK (THE),MI,1970-08,0
235319,REGENCY AT ST CLAIR SHORES,MI,1970-08,0
235320,LAHSER HILLS CARE CENTRE,MI,1970-08,0
235321,MARQUETTE COUNTY MEDICAL CARE FACILITY,MI,1970-08,1.61
235322,OAKRIDGE MANOR NURSING & REHAB CENTER LLC,MI,1970-08,0
235324,RIVERSIDE HEALTHCARE CENTER,MI,1970-08,0
235325,THE VILLA AT CITY CENTER,MI,1970-08,8.51
235327,LAURELS OF HUDSONVILLE (THE),MI,1970-08,0
235330,MEDILODGE OF LIVINGSTON,MI,1970-08,0
235331,MEDILODGE OF HOWELL,MI,1970-08,0
235332,"WESTLAND, A VILLA CENTER",MI,1970-08,0
235333,"REGENCY, A VILLA CENTER",MI,1970-08,5.17
235335,GLADWIN NURSING AND REHABILITATION COMMUNITY,MI,1970-08,5.56
235336,MEDILODGE OF TRAVERSE CITY,MI,1970-08,0
235339,EDISON CHRISTIAN HEALTH CENTER,MI,1970-08,0
235343,KITH HAVEN,MI,1970-08,0
235345,FROH COMMUNITY HOME,MI,1970-08,0
235347,SKLD ZEELAND,MI,1970-08,0
235350,MEDILODGE OF GAYLORD,MI,1970-08,0
235351,SKLD PLYMOUTH,MI,1970-08,0
235352,CASS COUNTY MEDICAL CARE FACIL,MI,1970-08,22.34
235354,EDGEWOOD HEALTH AND REHABILITATION,MI,1970-08,0
235355,MISSION POINT NSG & PHYSICAL REHAB CTR OF LAMONT,MI,1970-08,0
235356,MEDILODGE AT THE SHORE,MI,1970-08,0
235357,MISSION POINT NSG & PHYSICAL REHAB CTR OF BELDING,MI,1970-08,0
235358,MEDILODGE OF LUDINGTON,MI,1970-08,0
235359,FAITH HAVEN SENIOR CARE CENTRE,MI,1970-08,0
235360,ARBOR MANOR CARE CENTER,MI,1970-08,26.75
235361,"CHALET OF NILES, LLC",MI,1970-08,0
235363,MISSION POINT NSG & PHY REHAB CTR OF FLINT,MI,1970-08,31.96
235365,SKLD LIVONIA,MI,1970-08,0
235366,MISSION POINT NSG & PHY REHAB CTR OF FOREST HILLS,MI,1970-08,16.42
235367,NORLITE NURSING CENTER,MI,1970-08,3.99
235369,MARWOOD MANOR NURSING HOME,MI,1970-08,0
235370,MEDILODGE OF ST CLAIR,MI,1970-08,0
235371,MEDILODGE OF YALE,MI,1970-08,0
235373,HEARTWOOD LODGE TRINITY HEALTH,MI,1970-08,0
235374,WEST OAKS SENIOR CARE & REHAB CENTER,MI,1970-08,0
235375,APPLEWOOD NURSING CENTER INC,MI,1970-08,0
235376,BELLE FOUNTAIN NURSING & REHABILITATION CENTER,MI,1970-08,0
235377,VALLEY VIEW CARE CENTER,MI,1970-08,0
235378,RESTHAVEN CARE CENTER,MI,1970-08,0
235379,MEDILODGE OF TAWAS CITY,MI,1970-08,0
235380,THE VILLA AT ROSE CITY,MI,1970-08,0
235381,MYMICHIGAN MEDICAL CENTER-SAULT,MI,1970-08,0
235382,HAMILTON NURSING HOME,MI,1970-08,3.86
235383,"ST JOSEPH'S, A VILLA CENTER",MI,1970-08,0
235384,SCHNEPP SENIOR CARE AND REHAB CENTER,MI,1970-08,0
235385,LAURELS OF MT. PLEASANT (THE),MI,1970-08,0
235388,BAY SHORES SENIOR CARE AND REHAB CENTER,MI,1970-08,0
235395,OPTALIS HEALTH AND REHABILITATION OF THREE RIVERS,MI,1970-08,0
235396,THE VILLA AT SILVERBELL ESTATES,MI,1970-08,0
235399,MEDILODGE OF PORTAGE,MI,1970-08,0
235400,WELLSPRING LUTHERAN SERVICES,MI,1970-08,7.74
235401,CLARK RETIREMENT COMMUNITY,MI,1970-08,0
235402,THE VILLA AT GREAT LAKES CROSSING,MI,1970-08,0
235405,MISSION POINT NSG & PHY REHAB CTR OF CLINTON TWP,MI,1970-08,0
235407,KALKASKA MEMORIAL HEALTH CENTER,MI,1970-08,0
235408,ST ANTHONY HEALTHCARE CENTER,MI,1970-08,0
235410,MEDILODGE OF MUNISING,MI,1970-08,0
235411,HAMPTON NURSING AND REHAB,MI,1970-08,0
235412,THE VILLA AT TRAVERSE POINT,MI,1970-08,31.66
235414,THE VILLA AT WEST BRANCH,MI,1970-08,0
235416,MEDILODGE OF STERLING,MI,1970-08,0.29
235421,MEDILODGE OF PORT HURON,MI,1970-08,0
235422,REGENCY AT CHENE,MI,1970-08,0
235423,MEDILODGE OF HILLMAN,MI,1970-08,0
235427,AUTUMN WOODS RESIDENTIAL HLTH,MI,1970-08,0
235428,OPTALIS HEALTH AND REHAB OF DEARBORN HEIGHTS,MI,1970-08,0
235429,THE VILLA AT THE BAY,MI,1970-08,13.25
235430,THE NEIGHBORHOODS OF WHITE LAKE,MI,1970-08,0
235432,GRAYLING NURSING & REHAB COMMUNITY,MI,1970-08,16.13
235433,GREENFIELD REHAB AND NURSING CENTER,MI,1970-08,0
235434,BRONSON COMMONS,MI,1970-08,0
235438,AUTUMNWOOD OF MCBAIN,MI,1970-08,0
235439,OPTALIS HEALTH AND REHABILITATION OF ALLEN PARK,MI,1970-08,0
235440,HOLLAND HOME - RAYBROOK MANOR,MI,1970-08,0
235441,SKLD WYOMING,MI,1970-08,0
235442,GREAT LAKES REHAB CENTER,MI,1970-08,0
235443,SHOREPOINTE NURSING CENTER,MI,1970-08,4.36
235444,WESTWOOD NURSING CENTER,MI,1970-08,0
235445,FAIRLANE SENIOR CARE AND REHAB CENTER,MI,1970-08,0
235446,AUTUMNWOOD OF DECKERVILLE,MI,1970-08,0
235447,DOUGLAS COVE HEALTH AND REHABILITATION,MI,1970-08,0
235450,ALLENDALE NURSING AND REHABILITATION COMMUNITY,MI,1970-08,8.89
235451,THE OAKS AT BATTLE CREEK,MI,1970-08,0
235452,REGENCY HEIGHTS-DETROIT,MI,1970-08,0
235453,FRASER VILLA,MI,1970-08,0
235454,MISSION POINT NSG & PHY REHAB CTR OF ELMWOOD,MI,1970-08,0
235456,COURTNEY MANOR,MI,1970-08,0
235458,OPTALIS HEALTH AND REHABILITATION OF GRAND RAPIDS,MI,1970-08,34.04
235459,ALTERCARE OF BIG RAPIDS CTR FOR REHAB & NURSING CA,MI,1970-08,16.09
235460,PAUL OLIVER MEMORIAL HOSPITAL LTCU,MI,1970-08,0
235461,MISSION POINT NSG & PHY REHAB CTR OF CLARKSTON,MI,1970-08,0
235462,CH REHAB & NURS CNT - COMMONS FARMINGTON HILLS,MI,1970-08,8.47
235463,THE VILLA AT THE PARK,MI,1970-08,0
235464,NORTH WOODS NURSING CENTER,MI,1970-08,0
235467,FOUR CHAPLAINS NRSG CARE CTR,MI,1970-08,0
235468,MISSION POINT NSG & PHY REHAB CTR OF WOODWARD,MI,1970-08,0
235470,BELLBROOK,MI,1970-08,0
235471,LIFE CARE CENTER OF PLAINWELL,MI,1970-08,0
235472,MEMORIAL HEALTHCARE CENTER LTC,MI,1970-08,0
235473,MEDILODGE OF SHORELINE,MI,1970-08,0
235475,BEACONSHIRE NURSING CENTRE,MI,1970-08,0
235476,RIVERVIEW HEALTH AND REHAB CENTER NORTH,MI,1970-08,6.99
235477,POMEROY LIVING ROCHESTER SKILLED REHABILITATION,MI,1970-08,0
235479,REGENCY AT LIVONIA,MI,1970-08,1.84
235480,THE ORCHARDS AT HARPER WOODS,MI,1970-08,1.69
235481,LAKE ORION NURSING CENTER,MI,1970-08,26.66
235482,FENTON HEALTHCARE,MI,1970-08,0
235483,LAURELS OF GALESBURG (THE),MI,1970-08,0
235484,POMEROY LIVING STERLING SKILLED REHABILITATION,MI,1970-08,0
235485,GLADWIN PINES NURSING AND REHABILITATION CENTER,MI,1970-08,0
235486,MEDILODGE OF RICHMOND,MI,1970-08,0
235487,SKLD WEST BLOOMFIELD,MI,1970-08,0
235488,WEST BLOOMFIELD HEALTH AND REHABILITATION CENTER,MI,1970-08,0
235489,THE VILLA AT GREEN LAKE ESTATES,MI,1970-08,20.4
235490,MEDILODGE OF MT PLEASANT,MI,1970-08,0
235491,THE ORCHARDS AT ROSEVILLE,MI,1970-08,2.61
235492,SHEFFIELD MANOR NURSING & REHAB CENTER,MI,1970-08,0
235495,MEDILODGE OF MARSHALL,MI,1970-08,0
235498,"BOULEVARD TEMPLE CARE CENTER, LLC",MI,1970-08,0
235499,GRAND OAKS NURSING CENTER,MI,1970-08,0
235500,OMNI CONTINUING CARE,MI,1970-08,0
235502,CH REHAB & NURS CNT - COMMONS DEARBORN,MI,1970-08,0
235503,THE VILLA AT PARKRIDGE,MI,1970-08,0
235504,SPRINGCREEK REHABILITATION AND NURSING CENTER,MI,1970-08,25.72
235506,SHELBY HEALTH AND REHABILITATION CENTER,MI,1970-08,36.51
235507,MEDILODGE OF PLYMOUTH,MI,1970-08,0
235508,THE MANOR OF FARMINGTON HILLS,MI,1970-08,2.34
235509,THE ORCHARDS AT WARREN,MI,1970-08,0
235511,MISSION POINT NSG & PHY REHAB CTR OF ROSCOMMON,MI,1970-08,0
235513,"LAURELS OF FULTON,THE",MI,1970-08,18.83
235514,"IMPERIAL, A VILLA CENTER",MI,1970-08,6.55
235515,LAKEVIEW MANOR HEALTHCARE CENTER,MI,1970-08,0
235516,RIVERGATE TERRACE,MI,1970-08,0
235517,MEDILODGE OF CAMPUS AREA,MI,1970-08,0
235518,MAPLE WOODS MANOR,MI,1970-08,0
235519,KING NURSING & REHABILITATION COMMUNITY,MI,1970-08,0
235520,MONROE SPRINGS SKILLED NURSING AND REHAB,MI,1970-08,18.71
235521,THE ORCHARDS AT WAYNE,MI,1970-08,0
235522,HILLCREST NURSING AND REHABILITATION COMMUNITY,MI,1970-08,0
235523,OAKLAND NURSING CENTER,MI,1970-08,34.3
235525,HERITAGE NURSING AND REHABILITATION COMMUNITY,MI,1970-08,4.88
235526,BOULDER PARK TERRACE,MI,1970-08,4.66
235528,THE VILLAGE OF EAST HARBOR,MI,1970-08,3.08
235529,THE MANOR OF NOVI,MI,1970-08,0
235530,MARYWOOD NURSING CARE CENTER,MI,1970-08,0
235532,ASHLEY HEALTHCARE CENTER,MI,1970-08,0
235535,RIVERSIDE NURSING CENTRE,MI,1970-08,0
235536,PINNACLE CARE OF BATTLE CREEK,MI,1970-08,0
235538,MISSION POINT HEALTH CAMPUS OF JACKSON,MI,1970-08,24.32
235539,THE ORCHARDS AT NORTHWEST,MI,1970-08,0
235540,HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,MI,1970-08,0
235541,THE LODGE AT TAYLOR,MI,1970-08,0
235542,MEDILODGE OF WESTWOOD,MI,1970-08,0
235543,LINCOLN HAVEN NURSING AND REHABILITATION COMMUNITY,MI,1970-08,0
235545,REGENCY AT WHITMORE LAKE,MI,1970-08,0
235547,"LAKEPOINTE SENIOR CARE AND REHAB CENTER, L L C",MI,1970-08,0
235548,"INN AT FREEDOM VILLAGE, THE",MI,1970-08,0
235549,ROOSEVELT PARK NURSING AND REHABILITATION COMMUNIT,MI,1970-08,0
235550,WILLOWBROOK MANOR,MI,1970-08,0
235551,GREENTREE OF HUBBELL REHAB AND HEALTH,MI,1970-08,0
235552,MISSION POINT NSG & PHY REHAB CTR OF HANCOCK,MI,1970-08,0
235553,MEDILODGE OF ROGERS CITY,MI,1970-08,0
235554,EASTWOOD NURSING CENTER,MI,1970-08,0
235555,CANTERBURY ON THE LAKE,MI,1970-08,1.78
235556,WOODWARD HILLS HEALTH AND REHABILITATION CTR,MI,1970-08,0
235558,MENOMINEE HEALTH SERVICES,MI,1970-08,0
235559,PINE CREEK MANOR SKILLED NURSING & REHAB CENTER,MI,1970-08,0
235561,ARIA NURSING AND REHAB,MI,1970-08,7.54
235563,MEDILODGE OF MONROE,MI,1970-08,0
235565,WESTGATE NURSING & REHAB COMMUNITY,MI,1970-08,0
235566,MEDILODGE OF CHEBOYGAN,MI,1970-08,0
235567,HILLSDALE HOSPITAL MCGUIRE AND MACRITCHIE LTCU,MI,1970-08,0
235569,OVID HEALTHCARE CENTER,MI,1970-08,0
235577,MCLAREN LAPEER REGION,MI,1970-08,0
235578,FOUR SEASONS NURSING CENTER OF WESTLAND,MI,1970-08,0
235580,OPTALIS HEALTH AND REHABILITATION OF ANN ARBOR,MI,1970-08,0
235582,EVERGREEN HEALTH AND REHABILITATION CENTER,MI,1970-08,0
235583,MEDILODGE OF GREEN VIEW,MI,1970-08,0
235584,ARGENTINE CARE CENTER,MI,1970-08,6.55
235585,"TRANSITIONAL CARE COMMUNITY, LLC",MI,1970-08,0
235587,FOUNTAIN BLEU HEALTH AND REHABILITATION CENTER,MI,1970-08,35.75
235588,MAPLE VALLEY NURSING HOME,MI,1970-08,0
235589,LAKELAND CENTER (THE),MI,1970-08,0
235590,LIVONIA WOODS NURSING AND REHABILITATION,MI,1970-08,0
235591,ROUBAL CARE AND REHAB CENTER,MI,1970-08,0
235592,HURON WOODS NURSING CENTER,MI,1970-08,0
235593,ALLEGRIA VILLAGE,MI,1970-08,0
235594,WEST WOODS OF NILES,MI,1970-08,0
235595,MISSION POINT NSG & PHYSICAL REHAB CTR OF DETROIT,MI,1970-08,0
235596,MISSION POINT NSG & PHY REHAB OF SUPERIOR WOODS,MI,1970-08,0
235598,RIVERIDGE REHABILITATION AND HEALTHCARE CENTER,MI,1970-08,0
235599,CARRIAGE HOUSE NURSING AND REHAB,MI,1970-08,0
235600,MEDILODGE OF MONTROSE INC,MI,1970-08,0
235601,IRON RIVER CARE CENTER,MI,1970-08,
235602,HAZEL I FINDLAY COUNTRY MANOR,MI,1970-08,
235605,COVENTRY HOUSE INN,MI,1970-08,0
235606,FISHER SENIOR CARE AND REHAB,MI,1970-08,0
235608,STRATFORD PINES NURSING AND REHABILITATION CENTER,MI,1970-08,0
235609,THE ORCHARDS AT ARMADA,MI,1970-08,0
235611,ORCHARD CREEK SKILLED NURSING,MI,1970-08,0
235612,FREEMAN NURSING & REHAB COMMUNITY,MI,1970-08,0
235613,MAPLE MANOR REHAB CENTER,MI,1970-08,13.24
235614,COVENANT VILLAGE OF THE GREAT LAKES,MI,1970-08,6.77
235615,CARETEL INNS OF BRIGHTON,MI,1970-08,1.73
235617,REGENCY MANOR NURSING & REHABILITATION CENTER,MI,1970-08,0
235618,OPTALIS HEALTH AND REHABILITATION OF CANTON,MI,1970-08,0
235619,CHURCH OF CHRIST CARE CENTER,MI,1970-08,13.47
235621,REGENCY ON THE LAKE - FORT GRATIOT,MI,1970-08,0
235622,QUALICARE NURSING HOME,MI,1970-08,0
235623,"ROYALTON MANOR, L L C",MI,1970-08,0
235624,PORTAGEPOINTE,MI,1970-08,0
235625,WEST WOODS OF BRIDGMAN,MI,1970-08,0
235626,OPTALIS HEALTH AND REHABILITATION OF TROY,MI,1970-08,0
235628,JAMIESON NURSING HOME,MI,1970-08,0
235630,MEDILODGE OF WYOMING,MI,1970-08,0
235632,THE ORCHARDS AT SAMARITAN,MI,1970-08,0
235633,BEACON HILL AT EASTGATE,MI,1970-08,17.28
235634,FOX RUN VILLAGE,MI,1970-08,0
235635,CARETEL INNS OF TRI-CITIES,MI,1970-08,0
235636,LAURELS OF CARSON CITY,MI,1970-08,0
235637,PLAINWELL PINES NURSING AND REHABILITATION COMMUNI,MI,1970-08,8.99
235638,MEDILODGE OF HOLLAND,MI,1970-08,0
235639,THE OAKS AT BYRON CENTER,MI,1970-08,0
235641,CHESANING NURSING AND REHABILITATION CENTER,MI,1970-08,0
235642,WESTLAKE HEALTH CAMPUS,MI,1970-08,0
235643,ST ANNS HOME,MI,1970-08,26.06
235644,HICKORY RIDGE OF TEMPERANCE,MI,1970-08,0
235646,CARETEL INNS OF LINDEN,MI,1970-08,4.54
235647,MEDILODGE OF OKEMOS,MI,1970-08,0
235648,IHM SENIOR LIVING COMMUNITY,MI,1970-08,8.41
235649,VALLEY HEALTH CENTER,MI,1970-08,0
235650,MEDILODGE OF MILFORD,MI,1970-08,0
235651,BISHOP NOA HOME FOR SENIOR CITIZENS,MI,1970-08,0
235652,THE TIMBERS OF CASS COUNTY,MI,1970-08,0
235653,MEDILODGE OF CAPITAL AREA,MI,1970-08,0
235654,THE VILLAGES OF LAPEER NURSING & REHABILITATION,MI,1970-08,0
235655,REGENCY AT WESTLAND,MI,1970-08,0
235656,CHRISTIAN CARE NURSING CENTER,MI,1970-08,0
235657,REGENCY AT CANTON,MI,1970-08,0
235658,REGENCY AT BLUFFS PARK,MI,1970-08,0
235659,RIVERVIEW HEALTH & REHAB CENTER,MI,1970-08,0
235660,THE OAKS AT WOODFIELD,MI,1970-08,0
235661,STONEGATE HEALTH CAMPUS,MI,1970-08,0
235662,SHELBY CROSSING HEALTH CAMPUS,MI,1970-08,0
235663,NOTTING HILL OF WEST BLOOMFIELD,MI,1970-08,0
235664,MISSION POINT NSG & PHY REHAB CTR OF BEVERLY HILLS,MI,1970-08,0
235665,OPTALIS HEALTH AND REHAB OF STERLING HEIGHTS,MI,1970-08,7.27
235666,REGENCY AT GRAND BLANC,MI,1970-08,0
235668,WELLBRIDGE OF BRIGHTON,MI,1970-08,0
235669,MAPLE MANOR REHAB CENTER OF NOVI INC,MI,1970-08,8.34
235700,THE WILLOWS AT EAST LANSING,MI,1970-08,0
235701,THE WILLOWS AT OKEMOS,MI,1970-08,0
235702,"WELLBRIDGE OF NOVI, LLC",MI,1970-08,0
235703,OAKLAND MANOR NURSING & REHAB CENTER LLC,MI,1970-08,0
235704,"WELLBRIDGE OF ROMEO, LLC",MI,1970-08,0
235705,HELEN NEWBERRY JOY HLTCU GOLDEN LEAVES LIVING CTR,MI,1970-08,6.45
235706,REGENCY AT LANSING WEST,MI,1970-08,0
235707,THE WILLOWS AT HOWELL,MI,1970-08,0
235708,MARY FREE BED SUB-ACUTE REHABILITATION,MI,1970-08,0
235709,THE RIVERS HEALTH & REHAB CENTER OF GROSSE POINTE,MI,1970-08,20.66
235710,REGENCY AT SHELBY TOWNSHIP,MI,1970-08,0
235714,WINDEMERE PARK HEALTH AND REHAB CENTER,MI,1970-08,26.17
235715,WELLBRIDGE OF FENTON,MI,1970-08,0
235716,WELLBRIDGE OF ROCHESTER HILLS,MI,1970-08,0
235718,NOVI LAKES HEALTH CAMPUS,MI,1970-08,0
235719,LAKESIDE MANOR NURSING AND REHABILITATION CENTER,MI,1970-08,0
235720,WELLBRIDGE OF PINCKNEY,MI,1970-08,0
235721,ORCHARD GROVE HEALTH CAMPUS,MI,1970-08,0
235722,MISSION POINT NSG & PHY REHAB CTR OF HOLLY,MI,1970-08,0
235723,HEALTHBRIDGE POST-ACUTE REHABILITATION,MI,1970-08,4.66
235724,DJ JACOBETTI HOME FOR VETERANS,MI,1970-08,0
235725,AERIUS HEALTH CENTER,MI,1970-08,5.03
235726,WELLBRIDGE OF CLARKSTON,MI,1970-08,0
235727,THE OAKS AT BELMONT,MI,1970-08,0
235729,MICHIGAN VETERAN HOMES AT GRAND RAPIDS,MI,1970-08,74.58
235730,NORTHVILLE MANOR,MI,1970-08,0
235731,COREWELL HEALTH REHAB & NURSING CTR - LEFFINGWELL,MI,1970-08,7.5
23E104,GILBERT RESIDENCE (THE),MI,1970-08,0
245012,GUARDIAN ANGELS CARE CENTER,MN,1970-08,0
245018,CREST VIEW LUTHERAN HOME,MN,1970-08,32.93
245024,INTERFAITH CARE CENTER,MN,1970-08,39.31
245028,HIGHLAND CHATEAU HEALTH AND REHABILITATION CENTER,MN,1970-08,9.12
245039,NEILSON PLACE,MN,1970-08,0
245055,LAKEHOUSE HEALTHCARE & REHABILITATION CENTER,MN,1970-08,18.14
245063,ST ANTHONY PARK HOME INC,MN,1970-08,37.29
245067,THE EMERALDS AT FARIBAULT LLC,MN,1970-08,0
245071,MOUNT OLIVET CAREVIEW HOME,MN,1970-08,0
245083,THE VILLAS AT THE PARK,MN,1970-08,24.96
245102,SAUER HEALTH CARE,MN,1970-08,0
245105,THE ESTATES AT ROSEVILLE LLC,MN,1970-08,11.83
245114,HARMONY RIVER LIVING CENTER,MN,1970-08,0
245119,AITKIN HEALTH SERVICES,MN,1970-08,30.59
245127,MILLE LACS HEALTH SYSTEM,MN,1970-08,42.08
245138,BOUNDARY WATERS CARE CENTER,MN,1970-08,25.87
245148,THE ESTATES AT ST LOUIS PARK LLC,MN,1970-08,2.07
245149,GOOD SAMARITAN AMBASSADOR,MN,1970-08,0
245153,MADONNA TOWERS OF ROCHESTER INC,MN,1970-08,23.44
245164,THE VILLAS AT NEW BRIGHTON,MN,1970-08,21.5
245170,FAIRVIEW UNIVERSITY TRANS SERV,MN,1970-08,0
245182,THE VILLAS AT ST LOUIS PARK,MN,1970-08,14.64
245183,NORTH RIDGE HEALTH AND REHAB,MN,1970-08,10.05
245184,ROCHESTER EAST HEALTH SERVICES,MN,1970-08,1.52
245186,THE VILLAS AT BROOKVIEW,MN,1970-08,20.63
245187,THE VILLAS AT THE CEDARS,MN,1970-08,15.63
245189,SOUTHVIEW ACRES HEALTHCARE CENTER,MN,1970-08,15.34
245200,BIRCHWOOD HEALTH CARE CENTER,MN,1970-08,0
245201,THE ESTATES AT FRIDLEY LLC,MN,1970-08,0
245203,THE VILLAS AT BRYN MAWR LLC,MN,1970-08,0
245205,ANOKA REHABILITATION AND LIVING CENTER,MN,1970-08,6.22
245207,GOOD SAMARITAN SOCIETY - STILLWATER,MN,1970-08,18
245210,LAKE MINNETONKA SHORES,MN,1970-08,2.64
245212,ESSENTIA HEALTH OAK CROSSING,MN,1970-08,3.42
245213,EBENEZER RIDGES GERIATRIC CARE CENTER,MN,1970-08,0
245215,ECUMEN LAKESHORE,MN,1970-08,22.05
245218,MAYO CLINIC HEALTH SYSTEM - LAKE CITY,MN,1970-08,0
245221,GOOD SAMARITAN SOCIETY - MAPLEWOOD,MN,1970-08,0
245222,THE ESTATES AT CHATEAU LLC,MN,1970-08,13.34
245223,BAY VIEW NURSING & REHABILITATION CENTER,MN,1970-08,21.31
245224,AUGUSTANA CARE HASTINGS HEALTH AND REHABILITATION,MN,1970-08,0
245225,SLEEPY EYE REHABILITATI CENTER,MN,1970-08,22.98
245227,BAYSHORE RESIDENCE AND REHABILITATION CENTER,MN,1970-08,59.16
245228,AVERA MORNINGSIDE HEIGHTS CARE CENTER,MN,1970-08,0
245229,FRIENDSHIP VILLAGE OF BLOOMINGTON,MN,1970-08,0
245231,APPLETON AREA HEALTH,MN,1970-08,6.93
245232,CUYUNA REGIONAL MEDICAL CENTER,MN,1970-08,4.16
245233,SAINT ANNE EXTENDED HEALTHCARE,MN,1970-08,0
245234,GOOD SAMARITAN SOCIETY - WACONIA AND WESTVIEW ACRE,MN,1970-08,0
245235,WOODBURY HEALTH CARE CENTER,MN,1970-08,0
245236,BENEDICTINE HEALTH CENTER,MN,1970-08,16.82
245237,RIVER VALLEY HEALTH AND REHABILITATION CENTER LLC,MN,1970-08,0
245238,MAHNOMEN HEALTH CENTER,MN,1970-08,8.61
245239,GUARDIAN ANGELS HEALTH & REHAB CENTER,MN,1970-08,9.31
245240,LAKE WINONA MANOR,MN,1970-08,5.07
245243,AVERA GRANITE FALLS CARE CENTER,MN,1970-08,0
245244,LONG PRAIRIE HEALTH CARE CENTER,MN,1970-08,0
245245,HERITAGE MANOR,MN,1970-08,0
245247,KITTSON HEALTHCARE,MN,1970-08,0
245250,TRINITY CARE CENTER,MN,1970-08,0
245252,THIEF RIVER CARE CENTER,MN,1970-08,16.49
245253,PAYNESVILLE HEALTH CARE CENTER,MN,1970-08,0
245254,REGINA SENIOR LIVING,MN,1970-08,12.42
245255,CERENITY CARE CENTER ON HUMBOLDT,MN,1970-08,20.74
245257,ST OTTOS CARE CENTER,MN,1970-08,0
245258,FRANCISCAN HEALTH CENTER,MN,1970-08,16.4
245259,LUTHER HAVEN,MN,1970-08,20.59
245262,WEST WIND VILLAGE,MN,1970-08,7.37
245263,GLENFIELDS LIVING WITH CARE,MN,1970-08,0
245264,APPLE VALLEY VILLAGE HEALTH CARE CENTER,MN,1970-08,0
245265,ST FRANCIS HOME,MN,1970-08,19.86
245266,BENEDICTINE HEALTH CENTER OF MINNEAPOLIS,MN,1970-08,0
245267,ST ANTHONY HEALTH & REHABILITATION,MN,1970-08,0
245269,GOOD SHEPHERD LUTHERAN HOME,MN,1970-08,8.69
245270,WHITEWATER HEALTH SERVICES,MN,1970-08,0
245271,PROVIDENCE PLACE,MN,1970-08,0
245272,MARTIN LUTHER CARE CENTER,MN,1970-08,0
245273,FRANKLIN RESTORATIVE CARE CENTER,MN,1970-08,24.87
245275,EDENBROOK OF EDINA,MN,1970-08,0
245276,MAPLEWOOD REHABILITATION CENTER,MN,1970-08,9.11
245277,THE WATERVIEW WOODS LLC,MN,1970-08,14.47
245278,GOOD SAMARITAN SOCIETY - HOWARD LAKE,MN,1970-08,0
245279,GOOD SAMARITAN SOCIETY - SPECIALTY CARE COMMUNITY,MN,1970-08,0
245280,LAKEVIEW METHODIST HEALTH CARE CENTER,MN,1970-08,4.27
245281,VALLEY CARE AND REHAB LLC,MN,1970-08,5.32
245283,THE WATERVIEW PINES LLC,MN,1970-08,15.87
245285,GOOD SAMARITAN SOCIETY INVER GROVE HEIGHTS,MN,1970-08,0
245286,PIERZ VILLA INC,MN,1970-08,4.97
245289,THE TERRACE AT CRYSTAL LLC,MN,1970-08,0
245290,OLIVIA RESTORATIVE CARE CENTER,MN,1970-08,13.97
245291,ST CLARE LIVING COMMUNITY OF MORA,MN,1970-08,17.24
245293,HOPKINS HEALTH SERVICES,MN,1970-08,0
245295,THE EMERALDS AT ST PAUL LLC,MN,1970-08,16.34
245298,THE ESTATES AT TWIN RIVERS LLC,MN,1970-08,20.8
245299,FRAZEE CARE CENTER,MN,1970-08,0
245300,CERENITY CARE CENTER WHITE BEAR LAKE,MN,1970-08,7.26
245306,ROCHESTER HEALTH SERVICES WEST,MN,1970-08,0
245307,CORNERSTONE NSG & REHAB CENTER,MN,1970-08,0
245310,BENEDICTINE HEALTH CENTER INNSBRUCK,MN,1970-08,0
245312,FLAGSTONE,MN,1970-08,0
245315,SEASONS HEALTHCARE,MN,1970-08,32.75
245316,NEW RICHLAND CARE CENTER,MN,1970-08,42.97
245317,GOOD SAMARITAN SOCIETY - COMFORCARE,MN,1970-08,0
245318,GOOD SAMARITAN SOCIETY - INTERNATIONAL FALLS,MN,1970-08,0
245319,LA CRESCENT HEALTH SERVICES,MN,1970-08,5.81
245320,WOODLYN HEIGHTS HEALTHCARE CENTER,MN,1970-08,0
245322,COVENANT LIVING OF GOLDEN VALLEY CARE & REHAB CTR,MN,1970-08,0
245324,THE ESTATES AT BLOOMINGTON LLC,MN,1970-08,0
245325,THE GARDENS AT FOLEY LLC,MN,1970-08,26.52
245326,THE VILLAS AT ROSEVILLE,MN,1970-08,20
245328,PARMLY ON THE LAKE LLC,MN,1970-08,20.35
245329,WARROAD CARE CENTER,MN,1970-08,0
245330,COUNTRY MANOR HEALTH & REHAB CTR,MN,1970-08,0
245332,THE ESTATES AT EXCELSIOR LLC,MN,1970-08,8.03
245336,THE ESTATES AT DELANO LLC,MN,1970-08,0
245337,THE ESTATES AT LINDEN LLC,MN,1970-08,42.46
245339,MOTHER OF MERCY SENIOR LIVING,MN,1970-08,0
245340,THE VILLAS AT ST PAUL,MN,1970-08,26.9
245341,CENTRACARE HEALTH SYSTEM-SAUK CENTRE NURSING HOME,MN,1970-08,0
245342,THE ESTATES AT GREELEY LLC,MN,1970-08,10.1
245343,MINNESOTA MASONIC HOME CARE CENTER,MN,1970-08,0
245344,FAIRVIEW CARE CENTER,MN,1970-08,10.92
