PROVIDER_ID,PROVIDER_NAME,STATE,BASELINE_READMISSION_RATE,PERFORMANCE_READMISSION_RATE
195464,THE ELLINGTON,LA,0.2148,0.19667
265574,MONROE CITY MANOR CARE CENTER,MO,,0.19667
395391,ASBURY HEALTH CENTER,PA,0.1812,0.19667
105362,VIVO HEALTHCARE WACHULA,FL,0.20894,0.1967
385225,EVAN TERRACE POST ACUTE,OR,0.17316,0.1967
365815,COUNTRY CLUB RETIREMENT CENTER,OH,0.17589,0.19671
396049,JAMESON NURSING AND REHAB CENTER,PA,0.19205,0.19671
675592,C C YOUNG MEMORIAL HOME,TX,0.20351,0.19671
505514,RICHLAND POST ACUTE,WA,0.18714,0.19672
235662,SHELBY CROSSING HEALTH CAMPUS,MI,0.20037,0.19672
525390,ROCK HAVEN,WI,0.18882,0.19672
445477,DICKSON HEALTH AND REHAB,TN,0.21585,0.19673
335427,ONEIDA HEALTH REHABILITATION AND EXTENDED CARE,NY,0.15496,0.19673
056058,ALMADEN HEALTH AND REHABILITATION  CENTER,CA,0.19436,0.19674
145699,AVANTARA OF ELGIN,IL,0.2077,0.19674
255260,HILLTOP MANOR HEALTH AND REHABILITATION CENTER,MS,0.19976,0.19675
235722,MISSION POINT NSG & PHY REHAB CTR OF HOLLY,MI,0.21867,0.19675
385220,REGENCY ALBANY,OR,0.18142,0.19675
335024,BEACH TERRACE CARE CENTER,NY,0.18103,0.19676
075341,PENDLETON REHABILITATION AND NURSING CENTER,CT,0.19333,0.19676
555554,DANISH CARE CENTER,CA,0.19466,0.19676
225480,MISSION CARE AT HOLYOKE,MA,0.20274,0.19676
365864,MEMORIAL GABLES,OH,0.17874,0.19676
065402,NEURORESTORATIVE COLORADO,CO,,0.19677
525684,THREE OAKS HEALTH SERVICES,WI,0.19342,0.19678
525523,ALEXIAN VILLAGE OF MILWAUKEE,WI,0.20498,0.19679
265849,MCKNIGHT PLACE EXTENDED CARE,MO,0.18056,0.1968
366038,GREENFIELD SKILLED NURSING AND REHABILITATION,OH,0.20065,0.1968
155767,SPRINGHURST HEALTH CAMPUS,IN,0.17665,0.1968
345102,MAGGIE VALLEY NURSING AND REHABILITATION,NC,0.19788,0.1968
455754,NORTHEAST REHABILITATION AND HEALTHCARE CENTER,TX,0.17064,0.19681
525578,CEDARBURG HEALTH SERVICES,WI,0.1913,0.19681
335159,ROSS CENTER FOR NURSING AND REHABILITATION,NY,0.20263,0.19681
115429,CORDELE HEALTH AND REHABILITATION,GA,0.2179,0.19682
675095,HALLETTSVILLE NURSING AND REHABILITATION,TX,0.19888,0.19683
175291,AZRIA HEALTH GREAT BEND,KS,,0.19683
395773,EAST END HEALTH & REHAB CENTER,PA,0.17873,0.19684
505075,REGENCY AT THE PARK,WA,0.17969,0.19685
145519,WHITE HALL NURSING & REHAB CENTER,IL,0.18318,0.19685
185381,SIGNATURE HEALTHCARE OF HART COUNTY REHAB & WELLNE,KY,0.19467,0.19685
155535,WILLOW CROSSING HEALTH & REHABILITATION CENTER,IN,0.20297,0.19687
366124,OHMAN FAMILY LIVING AT BLOSSOM,OH,0.17369,0.19687
365898,DIVINE REHABILITATION AND NURSING AT SYLVANIA,OH,0.21267,0.19687
425307,RIVER FALLS POST ACUTE,SC,0.20775,0.19688
415123,STILLWATER ASSISTED LIVING AND SKILLED NURSING COM,RI,0.20429,0.19688
055475,MAIN WEST POSTACUTE CARE,CA,0.2226,0.19689
395882,LONGWOOD AT OAKMONT,PA,,0.1969
365739,HEATHER KNOLL RETIREMENT VILLAGE,OH,0.21586,0.1969
445459,HANCOCK MANOR NURSING HOME,TN,0.19509,0.1969
285197,GOOD SAMARITAN SOCIETY - ALBION,NE,0.20096,0.19691
555446,ROSSMOOR POST ACUTE,CA,0.19864,0.19692
335074,"PARKVIEW CARE AND REHABILITATION CENTER, INC",NY,0.18381,0.19693
265055,KABUL NURSING HOMES INC,MO,0.19819,0.19694
676124,PINECREST RETIREMENT COMMUNITY,TX,0.218,0.19694
106013,CHATSWORTH AT PGA NATIONAL,FL,0.23287,0.19695
555114,DRIFTWOOD HEALTHCARE CENTER,CA,0.20387,0.19695
165353,VALLEY VUE CARE CENTER,IA,0.19,0.19697
675947,COUNTRY CARE MANOR,TX,0.21889,0.19698
395819,CARING HEART REHABILITATION AND NURSING CENTER,PA,0.19775,0.19699
185257,GREEN RIVER TRAILS,KY,0.19294,0.19699
035146,LIFE CARE CENTER OF PARADISE VALLEY,AZ,0.1933,0.19699
366348,VENETIAN GARDENS,OH,0.1834,0.19699
185250,OAKMONT MANOR,KY,0.20656,0.19699
465009,HARRISON POINTE HEALTHCARE AND REHABILITATION,UT,0.18633,0.19699
225063,MARLBOROUGH HILLS REHABILITATION & HLTH CARE CTR,MA,0.19452,0.197
015433,ST MARTIN'S IN THE PINES,AL,0.23802,0.197
195213,COURTYARD OF NATCHITOCHES,LA,0.19277,0.197
395922,ARTMAN LUTHERAN HOME,PA,0.19707,0.197
375568,MAPLEWOOD CARE CENTER,OK,0.17919,0.19701
345567,AUTUMN CARE OF CORNELIUS,NC,0.19797,0.19701
056174,MID-WILSHIRE HEALTH CARE CNTR,CA,0.19678,0.19701
315502,CAREONE AT TEANECK,NJ,0.1794,0.19701
155183,"WATERS OF MARTINSVILLE, THE",IN,0.20073,0.19702
265208,STONEBRIDGE VILLA MARIE,MO,0.17814,0.19702
215255,CHESTNUT GRN HLTH CTR BLAKEHUR,MD,0.19165,0.19702
495282,LOUISA HEALTH & REHABILITATION CENTER,VA,0.19063,0.19703
425337,LIFE CARE CENTER OF COLUMBIA,SC,0.20209,0.19704
445485,ALLENBROOKE NURSING AND REHABILITATION CENTER,TN,0.19607,0.19705
065373,BEAR CREEK SENIOR LIVING,CO,0.20463,0.19705
345137,THE LODGE AT ROCKY MOUNT HEALTH AND REHABILITATION,NC,0.21558,0.19706
425140,PRUITTHEALTH- MONCKS CORNER,SC,0.21732,0.19706
165484,ST LUKE LUTHERAN NURSING HOME,IA,0.18573,0.19706
315445,"ARBOR AT LAUREL CIRCLE, THE",NJ,0.20654,0.19706
155104,HERITAGE CENTER,IN,0.18441,0.19708
075355,STONE BRIDGE CENTER FOR HEALTH & REHABILITATION,CT,0.23629,0.19709
145273,JACKSONVILLE SKLD NUR & REHAB,IL,0.21564,0.1971
445331,GRACELAND REHABILITATION AND NURSING CARE CENTER,TN,0.19434,0.19711
225544,WINGATE AT SILVER LAKE,MA,0.20442,0.19712
335428,LEWIS COUNTY GENERAL HOSPITAL-NURSING HOME UNIT,NY,0.19416,0.19712
115296,LENBROOK,GA,0.19558,0.19712
395454,PARKHOUSE REHABILITATION AND NURSING CENTER,PA,0.1896,0.19712
445335,OAKWOOD COMMUNITY LIVING CENTER,TN,0.20903,0.19713
195520,PRINCETON PLACE-RUSTON,LA,0.21772,0.19713
055995,WINDSOR CONVALESCENT CENTER OF NORTH LONG BEACH,CA,0.17713,0.19714
395721,"PARAMOUNT NURSING AND REHAB AT FAYETTEVILLE, LLC",PA,0.19879,0.19714
305041,ELM WOOD CENTER AT CLAREMONT,NH,0.17797,0.19715
335818,HUNTINGTON HILLS CTR FOR HEALTH AND REHABILITATION,NY,0.17098,0.19715
115723,SALUDE - THE ART OF RECOVERY,GA,0.17111,0.19716
235495,MEDILODGE OF MARSHALL,MI,0.19895,0.19716
065345,"SUITES AT SOMEREN GLEN CARE CENTER, THE",CO,0.20318,0.19718
225415,MARIAN MANOR,MA,0.19258,0.19718
345167,YADKIN NURSING CARE CENTER,NC,0.18239,0.19719
115443,PINE KNOLL NURSING & REHAB CTR,GA,0.19404,0.19719
315457,LUTHERAN SOCIAL MINISTRIES CRANES MILL,NJ,0.19705,0.19719
145285,BUCKINGHAM PAVILION,IL,0.20123,0.19719
335340,"THE COTTAGES AT GARDEN GROVE, A SKILLED NRSG COMM",NY,0.20026,0.19719
265783,"MOUNT CARMEL SENIOR LIVING - ST CHARLES, LLC",MO,0.18688,0.1972
155656,CANTERBURY NURSING AND REHABILITATION CENTER,IN,,0.1972
495320,HERITAGE HALL CLINTWOOD,VA,0.20305,0.19721
335545,KING DAVID CENTER FOR NURSING AND REHABILITATION,NY,0.19102,0.19722
325062,PALOMA SPRINGS HEALTHCARE LLC,NM,0.21175,0.19722
145740,APERION CARE ELGIN,IL,0.17983,0.19722
195318,SENIOR VILLAGE NURSING & REHABILITATION CENTER,LA,0.19114,0.19723
265710,ASPIRE SENIOR LIVING OAK GROVE,MO,0.19599,0.19723
165220,AZRIA HEALTH PRAIRIE RIDGE,IA,0.2013,0.19723
275020,BELLA TERRA OF BILLINGS,MT,0.19185,0.19723
555135,HIGHLAND SPRINGS CARE CENTER,CA,0.20944,0.19723
225266,ELIZABETH SETON,MA,0.20643,0.19724
035190,CATALINA POST ACUTE AND REHABILITATION,AZ,0.20077,0.19724
525666,MERCY MANOR TRANSITION CENTER,WI,0.17212,0.19724
495203,ALEXANDRIA REHABILITATION AND HEALTHCARE CENTER,VA,0.20319,0.19724
315348,HEALTH CENTER AT BLOOMINGDALE,NJ,0.19749,0.19726
465089,ROCKY MOUNTAIN CARE - WILLOW SPRINGS,UT,0.17528,0.19727
305022,EDGEWOOD CENTRE (THE),NH,0.18962,0.19728
525114,SAUK CO HEALTH CARE CENTER,WI,0.18049,0.19728
415085,MOUNT ST RITA HEALTH CENTRE,RI,0.20399,0.19728
335504,SENECA HEALTH CARE CENTER,NY,0.19474,0.19729
145572,GRAHAM HOSPITAL,IL,0.20272,0.1973
385053,AVAMERE REHABILITATION OF EUGENE,OR,0.2185,0.19731
335423,PREMIER GENESEE CENTER FOR NRSG AND REHABILITATION,NY,0.16852,0.19731
675611,THE VILLAGES OF DALLAS,TX,0.18859,0.19732
235636,LAURELS OF CARSON CITY,MI,0.18051,0.19732
505261,LAKE RIDGE CENTER,WA,0.19703,0.19733
015136,FALKVILLE REHABILITATION AND HEALTHCARE CENTER,AL,0.18391,0.19734
366084,VANCREST HEALTH CARE CENTER OF EATON,OH,0.19126,0.19734
265696,ASPIRE SENIOR LIVING PLATTE CITY,MO,,0.19734
106127,SOLARIS HEALTHCARE CELEBRATION,FL,,0.19735
555513,PALM VILLAGE RETIREMENT COMM.,CA,0.20827,0.19735
465176,STONEHENGE OF SOUTH JORDAN,UT,0.1843,0.19735
345572,THE CARDINAL AT NORTH HILLS,NC,0.21218,0.19736
175466,"LAKEPOINT WICHITA, LLC",KS,0.18228,0.19736
465160,CORAL DESERT REHABILITATION AND CARE,UT,0.16765,0.19736
235006,MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL LTCU,MI,0.19224,0.19737
155432,ALBANY HEALTH CARE & REHABILITATION CENTER,IN,0.20378,0.19738
676276,LAKEWEST REHABILITATION AND SKILLED CARE,TX,0.16318,0.19738
045217,THE SPRINGS OF AVALON,AR,0.20029,0.19738
265438,JACKSON MANOR,MO,0.18831,0.19738
325126,LAS ESTANCIAS BY PURE HEALTH,NM,0.19967,0.19738
335732,BETHANY GARDENS SKILLED LIVING CENTER,NY,0.20057,0.19739
365374,LEGACY BEAVERCREEK,OH,0.22982,0.19739
305095,DERRY CENTER FOR REHABILITATION AND HEALTHCARE,NH,0.21098,0.19739
385233,AVAMERE COURT AT KEIZER,OR,0.20265,0.1974
056392,PLEASANTON NURSING AND REHABILITATION CENTER,CA,0.18107,0.1974
225662,HARBOR HOUSE NURSING & REHABILITATION CENTER,MA,0.21032,0.19741
235608,STRATFORD PINES NURSING AND REHABILITATION CENTER,MI,0.23657,0.19743
015053,CLEBURNE COUNTY NURSING HOME,AL,0.18493,0.19744
345131,CEDAR HILLS CENTER FOR NURSING AND REHABILITATION,NC,0.22138,0.19745
045212,THE BLOSSOMS AT ROGERS REHAB & NURSING CENTER,AR,0.18845,0.19745
495087,SALEM HEALTH & REHABILITATION,VA,0.18949,0.19746
396002,TRANSITIONAL CARE UNIT AT NAZARETH HOSPITAL,PA,0.22226,0.19746
335337,SCHAFFER EXTENDED CARE CENTER,NY,0.15505,0.19747
265500,BERNARD CARE CENTER,MO,0.20468,0.19747
155604,SAINT ANTHONY REHAB AND NURSING CENTER,IN,0.17757,0.19747
155443,"WATERS OF MUNCIE, THE",IN,0.20089,0.19748
105728,ORLANDO HEALTH AND REHABILITATION CENTER,FL,0.19135,0.19748
315364,JERSEY SHORE CENTER,NJ,0.23335,0.19748
676011,MAGNOLIA PLACE HEALTH CARE LLP,TX,0.17443,0.1975
676421,LEGEND OAKS HEALTHCARE AND REHABILITATION - WAXAHA,TX,0.197,0.1975
335558,BENSONHURST CENTER FOR REHAB AND HEALTHCARE,NY,0.18888,0.1975
335808,HEMPSTEAD PARK NURSING HOME,NY,0.21607,0.19751
335110,EVERGREEN COMMONS REHABILITATION AND NURSING CTR,NY,0.23013,0.19751
115308,"PLACE AT MARTINEZ, THE",GA,0.19537,0.19751
015119,ARABELLA HEALTH AND WELLNESS OF SELMA,AL,0.17889,0.19752
085032,WESTMINSTER VILLAGE HEALTH,DE,0.24656,0.19754
505216,SOUNDVIEW REHABILITATION AND HEALTH CARE INC,WA,0.16846,0.19755
095034,ASCENSION LIVING CARROLL MANOR,DC,0.18676,0.19755
165267,MAPLE HEIGHTS,IA,0.19358,0.19755
365436,MOTHER ANGELINE MCCRORY MANOR,OH,0.19016,0.19756
055480,THE CALIFORNIAN PASADENA HEALTHCARE,CA,0.2067,0.19756
225400,VANTAGE AT WAKEFIELD LLC,MA,0.21212,0.19756
676144,SENIOR CARE HEALTH & REHABILITATION CENTER - WICHI,TX,0.26968,0.19756
145268,GLENVIEW TERRACE,IL,0.22291,0.19758
366473,THE WILLOWS AT TIFFIN,OH,,0.19758
255341,GULFPORT CARE CENTER,MS,0.24292,0.19758
055459,BUENA VISTA CARE CENTER,CA,0.193,0.19758
105045,BRADEN RIVER REHABILITATION CENTER LLC,FL,0.19096,0.19758
215314,GREATER BALTIMORE MEDICAL CENTER SUB ACUTE UNIT,MD,0.18915,0.19758
445426,AHC BRIGHT GLADE,TN,0.18937,0.19758
396035,SCOTTDALE HEALTHCARE & REHABILITATION CENTER,PA,0.22099,0.19759
115524,PAVILION AT BRANDON WILDE,GA,0.21487,0.1976
425053,PRUITTHEALTH- WALTERBORO,SC,0.23699,0.1976
175127,LEGACY AT SALINA,KS,0.19041,0.19761
285080,HILLCREST NURSING HOME,NE,0.18497,0.19761
065356,LIFE CARE CENTER OF COLORADO SPRINGS,CO,0.17879,0.19762
676074,TOWN HALL ESTATES WHITNEY INC,TX,0.23859,0.19762
676312,LEGEND OAKS HEALTHCARE AND REHABILITATION - WEST S,TX,0.18394,0.19762
365601,HARMONY CENTER FOR REHABILITATION AND HEALING,OH,0.19978,0.19763
345373,LIBERTY COMMONS NRSG & REHAB CNTR OF SOUTHPORT LLC,NC,0.22368,0.19763
055873,COMMUNITY CARE CENTER,CA,0.2151,0.19763
455983,ST. CATHERINE CENTER,TX,0.19349,0.19763
345097,JESSE HELMS NURSING CENTER,NC,0.16513,0.19765
676266,LONGHORN VILLAGE,TX,0.19351,0.19766
055206,PLAZA HEALTHCARE CENTER,CA,0.20824,0.19766
675103,RENAISSANCE REHABILITATION AND HEALTHCARE CENTER,TX,0.19855,0.19767
525429,EDENBROOK OF WISCONSIN RAPIDS,WI,0.19332,0.19767
145012,ALLURE OF KNOX COUNTY,IL,0.19078,0.19768
525281,WATERS EDGE HEALTH AND REHABILITATION CENTER,WI,0.18574,0.19769
175348,HILLTOP LODGE HEALTH AND REHABILITATION CENTER,KS,0.20366,0.19769
155816,ARLINGTON PLACE HEALTH CAMPUS,IN,0.17284,0.1977
335744,GRAND MANOR NURSING & REHABILITATION CENTER,NY,,0.1977
335312,THE ENCLAVE AT RYE  REHAB AND NURSING CTR,NY,0.21326,0.19771
335388,LACONIA NURSING HOME,NY,0.20695,0.19771
155751,MEADOW LAKES,IN,0.19649,0.19772
055223,SAN JACINTO HEALTHCARE,CA,0.20269,0.19772
105477,BAY POINTE NURSING PAVILION,FL,0.20539,0.19772
165475,WELLINGTON PLACE,IA,0.18145,0.19772
175389,"YATES OPERATOR, LLC",KS,0.22049,0.19772
056062,AMAYA SPRINGS HEALTH CARE CENTER,CA,0.19467,0.19773
185309,SPRING VIEW NURSING & REHABILITATION,KY,0.1984,0.19774
235123,"DURAND SENIOR CARE AND REHAB CENTER, L L C",MI,0.1883,0.19774
065209,WESTERN HILLS HEALTH CARE CENTER,CO,0.1744,0.19774
165503,GOOD NEIGHBOR HOME,IA,0.19753,0.19775
365819,SIENA WOODS CARE CENTER,OH,0.2077,0.19775
676295,EPIC NURSING & REHABILITATION,TX,0.20638,0.19777
105779,HEALTHPARK CARE CENTER,FL,0.18878,0.19777
075332,VALERIE MANOR,CT,0.19489,0.19777
015419,HARTFORD HEALTH CARE,AL,0.20443,0.19778
395567,DUNMORE HEALTH CARE CENTER,PA,0.23067,0.19778
455617,CHRISTIAN CARE CENTER,TX,0.20605,0.19778
385239,AVAMERE REHABILITATION OF COOS BAY,OR,0.1823,0.1978
055500,VALLE VISTA POST ACUTE,CA,0.18935,0.1978
365793,CROWN CENTER AT LAUREL LAKE,OH,0.19845,0.1978
045146,THE BLOSSOMS AT MOUNTAIN VIEW REHAB & NURSING CEN,AR,0.21035,0.1978
105744,REGENCY OAKS HEALTH CENTER,FL,0.19212,0.19781
395823,TOWNVIEW HEALTH AND REHABILITATION CENTER,PA,0.19365,0.19782
385031,AVAMERE CRESTVIEW OF PORTLAND,OR,0.21868,0.19782
676081,EAST VIEW HEALTHCARE,TX,0.19381,0.19782
395534,QUALITY LIFE SERVICES - SARVER,PA,,0.19783
185346,HERMITAGE CARE AND REHABILITATION CENTER,KY,0.17967,0.19784
335705,ELLIS RESIDENTIAL & REHABILITATION CENTER,NY,0.17516,0.19785
015445,CHERRY HILL REHABILITATION & HEALTHCARE CENTER,AL,0.24229,0.19785
195361,BATON ROUGE HEALTH CARE CENTER,LA,,0.19785
365094,KING DAVID POST ACUTE NURSING & REHABILITATION LLC,OH,0.18021,0.19785
255136,TUPELO NURSING AND REHABILITATION CENTER,MS,0.20381,0.19786
075410,AARON MANOR NURSING & REHABILITATION,CT,0.19895,0.19787
085025,CHURCHMAN VILLAGE,DE,0.17662,0.19787
425127,PRUITTHEALTH- ROCK HILL,SC,0.17509,0.19787
465156,SANDSTONE BOUNTIFUL,UT,0.19701,0.19788
315304,WARREN HAVEN REHAB AND NURSING CENTER,NJ,0.19279,0.19788
146146,SILVER FOXES SR LIVING & REHAB,IL,,0.19788
366255,VANCREST HEALTH CARE CTR OF HO,OH,0.18123,0.19789
315449,ALARIS HEALTH AT WEST ORANGE,NJ,0.21182,0.1979
105786,NURSING & REHABILITATION CENTER OF BAYONET POINT,FL,0.24397,0.19791
395872,"GARDENS AT MILLVILLE, THE",PA,0.21349,0.19792
235331,MEDILODGE OF HOWELL,MI,0.21049,0.19792
175276,NORTH POINT SKILLED NURSING CENTER,KS,0.1945,0.19792
055728,SANTA CLARITA POST-ACUTE CARE CENTER,CA,0.22724,0.19792
555570,OAKLAND HEIGHTS NURSING AND REHABILITATION,CA,0.1777,0.19793
395715,WESLEY  ENHANCED LIVING AT STAPELEY,PA,0.17961,0.19793
465108,COPPER RIDGE HEALTH CARE,UT,0.20654,0.19793
056415,LYNWOOD POST ACUTE CARE CENTER,CA,,0.19793
345145,THE CARROLTON OF WILLIAMSTON,NC,0.20214,0.19793
365783,AVENTURA AT ASSUMPTION VILLAGE,OH,0.20463,0.19794
056361,"FORTUNA REHABILITATION AND WELLNESS CENTER, LP",CA,0.17383,0.19794
165033,HARMONY DAVENPORT,IA,0.19351,0.19795
675637,WOOLDRIDGE PLACE NURSING CENTER,TX,0.20046,0.19795
366237,WADSWORTH POINTE,OH,0.19542,0.19796
165439,OAKVIEW NURSING AND REHABILITATION,IA,0.24031,0.19796
155583,MILLER'S MERRY MANOR,IN,0.22802,0.19796
155651,HOMEVIEW CENTER OF FRANKLIN,IN,0.1975,0.19796
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,NY,0.1988,0.19797
035135,MONTECITO POST ACUTE CARE AND REHABILITATION,AZ,0.22268,0.19798
065170,SOUTH PLATTE REHABILITATION AND NURSING LLC,CO,0.20637,0.19798
315054,OUR LADYS CENTER FOR REHABILITATION & HEALTHCARE,NJ,0.17528,0.19799
255154,CRYSTAL REHABILITATION AND HEALTHCARE CENTER,MS,0.19161,0.19801
245310,BENEDICTINE HEALTH CENTER INNSBRUCK,MN,0.20638,0.19801
255303,BRIAR HILL REST HOME,MS,0.2375,0.19801
345153,TRINITY OAKS,NC,0.17659,0.19802
245201,THE ESTATES AT FRIDLEY LLC,MN,,0.19802
075377,CIVITA CARE CENTER AT WEST RIVER,CT,0.17765,0.19803
445329,RED BOILING SPRINGS TN OPCO LLC,TN,0.17492,0.19803
035207,SPRINGDALE VILLAGE HEALTHCARE,AZ,0.17925,0.19803
525537,LASATA CARE CENTER,WI,0.19561,0.19804
175236,"HUTCHINSON OPERATOR, LLC",KS,0.18432,0.19804
245295,THE EMERALDS AT ST PAUL LLC,MN,0.20287,0.19805
245402,GLENWOOD VILLAGE CARE CENTER,MN,,0.19805
445101,"NHC HEALTHCARE, PULASKI",TN,0.16957,0.19806
515007,HUNTINGTON HEALTH AND REHABILITATION CENTER,WV,0.18296,0.19806
155798,ASHTON CREEK HEALTH AND REHABILITATION CENTER,IN,0.19775,0.19807
235589,LAKELAND CENTER (THE),MI,0.19843,0.19808
555391,FREEDOM VILLAGE HEALTHCARE CENTER,CA,0.20556,0.19808
185316,PRINCETON NURSING & REHABILITATION,KY,0.18933,0.19808
155771,OTTERBEIN FRANKLIN SENIORLIFE COMM RES & COM CARE,IN,0.18983,0.19808
345503,LIBERTY COMMONS NSG & REHAB  CTR OF ROWAN COUNTY,NC,0.18338,0.19809
435041,ABERDEEN HEALTH AND REHAB,SD,0.19426,0.19809
155354,NEWBURGH HEALTH CARE,IN,0.20471,0.19811
145920,ALLURE OF PROPHETSTOWN,IL,0.18351,0.19812
555095,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,CA,0.23044,0.19812
055316,MOUNTAIN VIEW HEALTHCARE CENTER,CA,0.16972,0.19813
345081,ACCORDIUS HEALTH AT ROSE MANOR LLC,NC,0.18803,0.19814
675327,PAMPA NURSING CENTER,TX,0.18185,0.19814
245345,THE GREEN PRAIRIE REHABILITATION CENTER,MN,0.20984,0.19814
245298,THE ESTATES AT TWIN RIVERS LLC,MN,0.1912,0.19815
105895,ASPIRE AT SEMINOLE,FL,0.19514,0.19816
315482,CAREONE AT MOORESTOWN,NJ,0.20635,0.19816
335586,ALPINE REHABILITATION AND NURSING CENTER,NY,0.20056,0.19816
445094,"NHC HEALTHCARE, LEWISBURG",TN,0.19152,0.19817
155488,ROLLING HILLS HEALTHCARE CENTER,IN,0.19192,0.19817
115727,JEFFERSONVILLE CARE CENTER LLC,GA,0.199,0.19818
525630,NEW GLARUS HOME,WI,0.19827,0.19819
425296,PRUITTHEALTH- NORTH AUGUSTA,SC,0.19689,0.1982
056222,MARQUIS CARE AT SHASTA,CA,0.16898,0.19821
065344,SUITES AT CLERMONT PARK CARE CENTER,CO,0.19112,0.19821
366409,KINGSTON REHABILITATION OF PERRYSBURG,OH,0.1935,0.19821
445267,GREEN HILLS CENTER FOR REHABILITATION AND HEALING,TN,0.17366,0.19822
315472,CAREONE AT EAST BRUNSWICK,NJ,0.18733,0.19822
555216,SHARP CHULA VISTA MED CTR SNF,CA,0.18568,0.19823
335285,PINE VALLEY CENTER FOR REHABILITATION AND NURSING,NY,0.16909,0.19823
515074,NEW MARTINSVILLE HEALTH & REHAB,WV,0.18231,0.19824
395305,CHANDLER HALL HEALTH SERVICES,PA,0.18675,0.19824
145868,AVANTARA LONG GROVE,IL,0.20447,0.19825
105039,"REHABILITATION CENTER OF THE PALM BEACHES,THE",FL,0.19116,0.19825
515120,RIVER OAKS HEALTHCARE CENTER,WV,0.21867,0.19825
675098,FARWELL CARE AND REHABILITATION CENTER,TX,0.19015,0.19826
345535,ADAMS FARM LIVING & REHABILITATION,NC,0.21417,0.19827
225650,CARE ONE AT NEW BEDFORD,MA,0.2002,0.19828
365776,COUNTRY VIEW OF SUNBURY,OH,0.19602,0.19828
115619,GLENVUE HEALTH & REHAB,GA,0.22205,0.19829
235639,THE OAKS AT BYRON CENTER,MI,,0.1983
505294,BEACON HILL REHABILITATION,WA,0.19326,0.1983
215048,MONTCARE AT WHEATON,MD,0.21243,0.1983
455789,OAK PARK NURSING AND REHABILITATION CENTER,TX,0.18947,0.1983
495115,COLONIAL HEIGHTS REHABILITATION AND NURSING CENTER,VA,0.19779,0.19831
375465,COLONIAL MANOR NURSING HOME,OK,,0.19831
155166,VALPARAISO CARE & REHABILITATION,IN,0.19845,0.19832
335600,THE GRAND REHABILITATION AND NURSING AT UTICA,NY,0.16902,0.19833
355106,GOOD SAMARITAN SOCIETY MILLER POINTE A PROSPERA CO,ND,0.18124,0.19834
395612,SPIRITRUST LUTHERAN THE VILLAGE AT SPRENKLE DRIVE,PA,0.18744,0.19834
525292,MONROE HEALTH SERVICES,WI,0.22373,0.19834
375148,GLENWOOD SKILLED NURSING AND THERAPY,OK,0.21664,0.19835
335387,PENINSULA NURSING AND REHABILITATION CENTER,NY,0.22416,0.19835
395297,EMBASSY OF HUNTINGDON PARK,PA,0.15813,0.19835
056337,PANORAMA GARDENS NURSING AND REHABILITATION CENTER,CA,0.18094,0.19836
235614,COVENANT VILLAGE OF THE GREAT LAKES,MI,0.20599,0.19837
345466,WILLOWBROOK REHABILITATION AND CARE CENTER,NC,0.21364,0.19837
235023,MAJESTIC CARE OF BATTLE CREEK,MI,0.18719,0.19837
395502,OAKWOOD HEIGHTS VILLAGE,PA,0.1796,0.19838
195393,DEERFIELD NURSING & REHABILITATION CENTER,LA,,0.19838
676394,WOODLANDS PLACE REHABILITATION SUITES,TX,0.23235,0.19838
675350,WILLOW SPRINGS HEALTH & REHABILITATION CENTER,TX,,0.19838
515060,HERITAGE CENTER,WV,0.18216,0.19839
425047,CONDOR HEALTH ANDERSON,SC,0.216,0.19839
265477,SPRINGFIELD SKILLED CARE CENTER,MO,0.18236,0.1984
135018,MONTE VISTA HILLS HEALTHCARE CENTER,ID,0.20123,0.1984
056394,GOLDEN PAVILION HEALTHCARE,CA,0.2209,0.19841
195574,MAISON TECHE NURSING CENTER,LA,0.19801,0.19842
165622,THE SUITES AT WESTERN HOME COMMUNITIES,IA,0.18128,0.19842
175324,EL DORADO CARE AND REHAB,KS,0.22233,0.19842
335561,STATEN ISLAND CARE CENTER,NY,0.18231,0.19843
105343,HEATHER HILL HEALTHCARE CENTER,FL,0.2035,0.19844
285143,THE MULBERRY AT WAVERLY,NE,0.21695,0.19844
055136,BERKLEY WEST HEALTHCARE CENTER,CA,0.22828,0.19844
146144,STONEBRIDGE NURSING & REHAB,IL,0.20034,0.19845
235396,THE VILLA AT SILVERBELL ESTATES,MI,0.23045,0.19845
335225,OAK HILL REHABILITATION AND NURSING CARE CENTER,NY,0.1973,0.19846
345142,UNIVERSITY PLACE NURSING AND REHABILITATION CENTER,NC,0.19685,0.19846
075403,APPLE REHAB WEST HAVEN,CT,0.23117,0.19848
235450,ALLENDALE NURSING AND REHABILITATION COMMUNITY,MI,0.21336,0.19848
056215,NORTHBROOK HEALTHCARE CENTER,CA,0.19351,0.19849
075394,CIVITA CARE CENTER AT LONG RIDGE,CT,0.20426,0.19849
505264,AVAMERE AT PACIFIC RIDGE,WA,0.19024,0.19849
155319,CLINTON GARDENS,IN,0.19381,0.1985
495354,GREENSPRING VILLAGE,VA,0.20272,0.19851
675268,LAREDO MEDICAL CENTER,TX,0.17196,0.19851
165365,OAKWOOD CARE CENTER,IA,0.18208,0.19852
