PROVIDER_ID,PROVIDER_NAME,STATE,TOTAL_EMPLOYEE_HOURS,TOTAL_CONTRACTOR_HOURS,PERM_TO_CONTRACT_RATIO
195309,BAYSIDE HEALTHCARE CENTER,LA,226.45,0,
155668,CHARLESTOWN PLACE AT NEW ALBANY,IN,396,0,
045376,"SHERWOOD NURSING & REHABILITATION CENTER, INC",AR,370,0,
365489,EDGEWOOD MANOR REHABILITATION  & HEALTHCARE CENTER,OH,171.84,0,
145173,HEATHER HEALTH CARE CENTER,IL,340.25,0,
555875,CHANNEL ISLANDS POST ACUTE,CA,467.42,0,
415049,HEBERT NURSING HOME,RI,404,0,
106000,ASPIRE ON EVANS,FL,360.37,0,
155776,SPRINGHILL VILLAGE,IN,294.41,0,
265164,WEST VUE NURSING AND REHABILITATION CENTER,MO,454.53,0,
175154,LEXINGTON PARK NURSING & POST ACUTE CENTER,KS,305.5,0,
056090,CREEKSIDE REHABILITATION & BEHAVIORAL HEALTH,CA,545.28,0,
035166,ESTRELLA HEALTH AND REHABILITATION CENTER,AZ,448.76,0,
205143,CUMMINGS HEALTH CARE FACILITY,ME,104.5,0,
145800,SUNSET HOME,IL,399.25,0,
325065,LA VIDA BUENA HEALTHCARE,NM,290.81,0,
056080,THE BELLEFONTAINE HEALTHCARE CENTER,CA,487.25,0,
045176,"THE WOODS, A NIGHTINGALE COMMUNITY",AR,275.75,0,
335678,ELDERWOOD AT LIVERPOOL,NY,491.05,0,
375468,OKLAHOMA MEMORY CARE INSTITUTE,OK,133.47,0,
425320,NHC HEALTHCARE - NORTH AUGUSTA,SC,730.25,0,
675415,WINDSOR LAS PALMAS NURSING AND REHABILITATION CENT,TX,326.71,0,
075252,WESTSIDE CARE CENTER,CT,388.5,0,
425024,WHITE OAK MANOR - SPARTANBURG,SC,249,0,
366395,OAKS OF BRECKSVILLE,OH,238,0,
515152,MONTGOMERY GENERAL ELDERLY CARE,WV,9,0,
366494,LANDINGS OF WESTERVILLE HEALTH AND REHAB THE,OH,510.75,0,
105455,LAKE PLACID HEALTH AND REHABILITATION CENTER,FL,510.51,0,
335598,CLINTON COUNTY NURSING HOME,NY,160.75,0,
555263,CASTLE MANOR CONVALESCENT CENTER,CA,424.03,0,
675021,ELECTRA HEALTHCARE CENTER,TX,20.11,0,
235375,APPLEWOOD NURSING CENTER INC,MI,439.25,0,
675930,ARBROOK PLAZA,TX,269.15,0,
365987,CALCUTTA HEALTH CARE CENTER,OH,382,0,
366463,AVENUE AT WOOSTER,OH,234.5,0,
105346,LAKE MONTGOMERY HEALTH AND REHABILITATION CENTER,FL,391,0,
105963,LAFAYETTE NURSING AND REHABILITATION CENTER,FL,221.25,0,
675052,BAY RIDGE HEALTHCARE CENTER,TX,123.12,0,
155606,WESTSIDE RETIREMENT VILLAGE,IN,334.33,0,
365838,HENNIS CARE CENTRE OF DOVER,OH,259.62,0,
135113,BRIDGEVIEW ESTATES,ID,209.1,0,
325073,GOOD SAMARITAN SOCIETY - SOCORRO,NM,153.05,0,
385181,EAST CASCADE RETIREMENT COMMUNITY,OR,0,0,
335565,THE GRAND REHABILITATION AND NURSING AT BARNWELL,NY,815.75,0,
105510,UNITY HEALTHCARE AND REHABILITATION CENTER,FL,1028.24,0,
065290,CRESTMOOR CARE CENTER,CO,171.2,0,
045314,BARNES HEALTHCARE,AR,161.89,0,
525264,MEADOWBROOK AT APPLETON,WI,164.9,0,
105962,LIFE CARE CENTER AT WELLS CROSSING,FL,447.11,0,
676427,SKILLED CARE OF MEXIA,TX,181.23,0,
065174,STERLING REHABILITATION AND NURSING LLC,CO,149.37,0,
265627,GARDEN VIEW CARE CENTER OF CHESTERFIELD,MO,264.5,0,
115358,TREUTLEN COUNTY HEALTH AND REHABILITATION,GA,161.67,0,
235606,FISHER SENIOR CARE AND REHAB,MI,156.75,0,
056167,CENTINELA SKILLED NURSING & WELLNESS CENTRE WEST,CA,181.56,0,
115520,SEARS MANOR NURSING HOME,GA,230.54,0,
315338,LAWRENCE REHAB & HCC/THE MEADOWS AT LAWRENCE,NJ,568.25,0,
676498,THE VILLAGE AT INCARNATE WORD,TX,242.34,0,
015404,BARON HOUSE OF HUEYTOWN,AL,118.27,0,
035073,"HAVEN HEALTH GREEN VALLEY, LLC",AZ,286.18,0,
105731,COMMONS AT ORLANDO LUTHERAN TOWERS,FL,557.98,0,
105864,PAGE REHABILITATION AND HEALTHCARE CENTER,FL,707.15,0,
025028,CORDOVA COMMUNITY MED LTC,AK,84.75,0,
395821,LITTLE FLOWER MANOR,PA,363.33,0,
115597,HERITAGE INN HEALTH AND REHABILITATION,GA,160.49,0,
49E075,SKYLINE TERRACE CONV HOME,VA,231.5,0,
115705,"OAKS - BETHANY SKILLED NURSING, THE",GA,314.75,0,
525612,PARK MANOR LTD,WI,160.5,0,
375276,MEADOWBROOK NURSING CENTER,OK,90.71,0,
245071,MOUNT OLIVET CAREVIEW HOME,MN,689.5,0,
105904,ATLANTIC SHORES NURSING AND REHAB CENTER,FL,408.5,0,
235327,LAURELS OF HUDSONVILLE (THE),MI,278.98,0,
255283,VAIDEN COMMUNITY LIVING CENTER,MS,177.07,0,
676376,SILVER SPRING,TX,203.45,0,
345371,PRUITTHEALTH-TRENT,NC,349.52,0,
106100,UNIVERSITY HEALTH AND REHABILITATION CENTER,FL,509.35,0,
115575,TATTNALL HEALTHCARE CENTER,GA,192.5,0,
146030,HEARTLAND SENIOR LIVING,IL,231,0,
455715,MONUMENT REHABILITATION AND NURSING CENTER,TX,168.21,0,
105602,HAWTHORNE CENTER FOR REHABILITATION AND HEALING OF,FL,472,0,
375405,HARRAH NURSING CENTER,OK,240.93,0,
075300,APPLE REHAB SHELTON LAKES,CT,349.25,0,
676273,PARK MANOR OF THE WOODLANDS,TX,475.3,0,
395939,COMPLETE CARE AT LEHIGH LLC,PA,475.25,0,
106048,PRUITTHEALTH - SANTA ROSA,FL,402.8,0,
555816,LAWNDALE HEALTHCARE & WELLNESS CENTRE LLC,CA,208.08,0,
375519,CALERA MANOR,OK,199.34,0,
195589,CHATEAU DE NOTRE DAME COMMUNITY CARE CENTER,LA,563.38,0,
185221,SALYERSVILLE NURSING AND REHABILITATION CENTER,KY,353.7,0,
555065,VIEW PARK CONVALESCENT CENTER,CA,326.01,0,
345506,WHITESTONE  A MASONIC AND EASTERN STAR COMMUNITY,NC,273.36,0,
675651,SAN MARCOS REHABILITATION AND HEALTHCARE CENTER,TX,334.46,0,
146127,FLORENCE NURSING HOME,IL,96.75,0,
145006,"GROVE OF FOX VALLEY,THE",IL,419.25,0,
175450,ANEW HEALTHCARE OXFORD,KS,126.1,0,
395176,AMBLER EXTENDED CARE CENTER,PA,285.75,0,
265858,E W THOMPSON HEALTH & REHABILITATION CENTER,MO,152,0,
365906,MONARCH MEADOWS NURSING AND REHABILITATION,OH,177.54,0,
175070,MEDICALODGES PITTSBURG,KS,120.03,0,
676313,LAREDO NURSING AND REHABILITATION CENTER,TX,270.5,0,
255281,LANDMARK OF DESOTO,MS,153.39,0,
255173,GLENBURNEY HEALTH CARE AND REHABILITATION CENTER,MS,258.51,0,
245476,GOOD SAMARITAN SOCIETY - PINE RIVER,MN,122.87,0,
265844,AURORA HEALTH AND REHABILITATION,MO,247.37,0,
215363,THE LUTHERAN VILLAGE AT MILLER'S GRANT,MD,62,0,
675543,WEST JANISCH HEALTH CARE CENTER,TX,230,0,
165507,VALLEY VIEW VILLAGE,IA,344,0,
275127,SWEET MEMORIAL NURSING HOME,MT,150.9,0,
106005,WEST DELRAY NURSING & REHAB CENTER,FL,339.8,0,
29E037,MISSION PINES NURSING AND REHAB CENTER,NV,588.43,0,
105476,LEGACY AT BOCA RATON REHABILITATION AND NURSING CE,FL,675.94,0,
105591,PALM GARDEN OF TAMPA,FL,387.73,0,
065294,"LAMAR ESTATES, LLC",CO,73.53,0,
245592,OAKLAND PARK NURSING HOME,MN,201.51,0,
525596,HALES CORNERS CARE CTR,WI,170.3,0,
265884,"SUPERIOR MANOR OF FESTUS, LLC",MO,106.37,0,
375393,"WOODVIEW HOME, INC.",OK,137.21,0,
245310,BENEDICTINE HEALTH CENTER INNSBRUCK,MN,362,0,
515130,STONE PEAR PAVILION,WV,255.39,0,
675868,HEREFORD NURSING & REHABILITATION,TX,154.04,0,
265719,AMBERWOOD ESTATES NURSING AND REHABILITATION,MO,240.58,0,
345571,BRADLEY CREEK HEALTH CENTER,NC,124.2,0,
056405,CERRITOS VISTA HEALTHCARE CENTER,CA,454.98,0,
035094,HAVEN OF SEDONA,AZ,156.51,0,
235659,RIVERVIEW HEALTH & REHAB CENTER,MI,697.18,0,
395797,LANDIS HOMES,PA,534.19,0,
155488,ROLLING HILLS HEALTHCARE CENTER,IN,343.25,0,
165272,UNIVERSITY PARK NURSING & REHABILITATION CENTER,IA,225,0,
225679,ROYAL MEGANSETT NURSING & REHABILITATION,MA,208.77,0,
235430,THE NEIGHBORHOODS OF WHITE LAKE,MI,173.2,0,
676049,LEGEND HEALTHCARE AND REHABILITATION - PARIS,TX,225.35,0,
345543,BERMUDA COMMONS NURSING AND REHABILITATION CENTER,NC,347.2,0,
265702,TROY MANOR,MO,241.7,0,
445388,GENERATIONS CENTER OF SPENCER,TN,305.5,0,
265873,UNION NURSING,MO,168.25,0,
555053,VALLEY VIEW CARE CENTER,CA,179.89,0,
555227,VILLA MARIN,CA,88.75,0,
675756,WILLIAMSBURG VILLAGE HEALTHCARE CAMPUS,TX,580.71,0,
105577,PALM GARDEN OF ORLANDO,FL,459.02,0,
265140,MARYMOUNT MANOR,MO,219.32,0,
065234,EVERGREEN NURSING HOME,CO,136.43,0,
315367,REGENCY HERITAGE NURSING AND REHABILITATION CENTER,NJ,549.5,0,
375418,SEMINOLE CARE AND REHABILITATION CENTER,OK,415.9,0,
055121,PELICAN RIDGE POST ACUTE,CA,547.53,0,
115477,CHAPLINWOOD NURSING HOME,GA,313.93,0,
555830,LOMPOC SKILLED NURSING & REHABILITATION CENTER,CA,439.85,0,
265438,JACKSON MANOR,MO,212.5,0,
315482,CAREONE AT MOORESTOWN,NJ,232.25,0,
155678,WATERFORD PLACE HEALTH CAMPUS,IN,285.87,0,
505442,CAROLINE KLINE GALLAND HOME,WA,1135.91,0,
065233,HALLMARK NURSING CENTER,CO,316.48,0,
555256,THE REHABILITATION CENTER OF BAKERSFIELD,CA,598.51,0,
265205,CEDARGATE HEALTHCARE,MO,184.4,0,
155666,AUBURN VILLAGE,IN,322.75,0,
345153,TRINITY OAKS,NC,495.5,0,
505096,LINDEN POST ACUTE,WA,234.76,0,
185237,CHEROKEE PARK REHABILITATION,KY,366.88,0,
495353,HERITAGE HALL-BLACKSTONE,VA,451.72,0,
555737,BAYSHIRE SAN DIMAS POST-ACUTE,CA,136,0,
675170,LA PALOMA NURSING CENTER,TX,135.44,0,
455940,LUBBOCK HOSPITALITY NURSING AND REHABILITATION CEN,TX,248.09,0,
676160,REGENT CARE CENTER OF KINGWOOD,TX,288.75,0,
315005,SPRING GROVE REHABILITATION AND HEALTHCARE CENTER,NJ,340.25,0,
335236,ROBINSON TERRACE,NY,374.18,0,
675291,CROSBYTON NURSING AND REHABILITATION CENTER,TX,78.8,0,
675439,MULLICAN CARE CENTER,TX,126.41,0,
345246,HICKORY FALLS HEALTH AND REHABILITATION,NC,393.04,0,
175383,WESLEY TOWERS INC,KS,165.58,0,
675095,HALLETTSVILLE NURSING AND REHABILITATION,TX,248.02,0,
145811,APERION CARE PEORIA HEIGHTS,IL,248.2,0,
115655,SOUTHWELL HEALTH AND REHABILITATION,GA,143,0,
245228,AVERA MORNINGSIDE HEIGHTS CARE CENTER,MN,338.4,0,
235495,MEDILODGE OF MARSHALL,MI,366,0,
375160,ELMBROOK HOME,OK,216.37,0,
265676,ST ELIZABETH CARE CENTER,MO,138,0,
285298,SANDHILLS CARE CENTER,NE,128.59,0,
676392,LEGEND OAKS HEALTHCARE AND REHABILITATION - NEW BR,TX,401.98,0,
675407,RALLS NURSING HOME,TX,76.36,0,
115129,NURSE CARE OF BUCKHEAD,GA,694.9,0,
235485,GLADWIN PINES NURSING AND REHABILITATION CENTER,MI,320,0,
235550,WILLOWBROOK MANOR,MI,489.58,0,
106033,ST PETERSBURG NURSING & REHABILITATION,FL,276.27,0,
676176,CROWLEY NURSING AND REHABILITATION,TX,275.05,0,
465119,PROVO REHABILITATION AND NURSING,UT,467.3,0,
055517,WOODLANDS HEALTHCARE CENTER,CA,253.98,0,
365541,HERITAGE THE,OH,279.19,0,
515038,GOOD SHEPHERD NURSING HOME,WV,749,0,
165263,MECHANICSVILLE SPECIALTY CARE,IA,124.23,0,
445525,NHC PLACE AT THE TRACE,TN,332.75,0,
335308,MERCY HOSPITAL SKILLED NURSING FACILITY,NY,437.26,0,
055240,WATSONVILLE NURSING CENTER,CA,324.34,0,
235209,MEDILODGE OF LEELANAU,MI,223.05,0,
265696,ASPIRE SENIOR LIVING PLATTE CITY,MO,218.7,0,
265559,"MAPLES HEALTH AND REHABILITATION, THE",MO,345.36,0,
225491,SHREWSBURY REHABILITATION AND NURSING AT SOUTHGATE,MA,320.5,0,
105653,ASPIRE AT ORANGE PARK,FL,334.96,0,
265534,HERITAGE CARE CENTER,MO,215.25,0,
056185,MENIFEE LAKES POST ACUTE,CA,325.76,0,
175335,ADVENA LIVING OF CHERRYVALE,KS,91.53,0,
425341,LAKE MOULTRIE NURSING HOME,SC,286.5,0,
055423,"MANNING GARDENS CARE CENTER, INC",CA,250.81,0,
035217,REHAB AT SCOTTSDALE VILLAGE SQUARE,AZ,459.74,0,
265800,"GOWER CONVALESCENT CENTER, INC",MO,220.5,0,
366424,OTTERBEIN NEW ALBANY,OH,276.88,0,
235249,OPTALIS HEALTH AND REHABILITATION ST FRANCIS,MI,302,0,
135007,BINGHAM MEMORIAL SKILLED NURSING & REHABILITATION,ID,176.25,0,
265808,GARDEN VIEW CARE CENTER AT DOUGHERTY FERRY,MO,266.5,0,
105644,ASPIRE AT FLETCHER,FL,379.37,0,
155780,HOMESTEAD HEALTHCARE CENTER,IN,223.25,0,
45F470,TRUMAN W SMITH CHILDREN'S CARE CENTER,TX,403.98,0,
055111,FOUNTAIN VIEW SUBACUTE AND NURSING CENTER,CA,400.33,0,
095025,LISNER LOUISE DICKSON HURTHOME,DC,273.61,0,
445162,"AGAPE REHABILITATION & NURSING CENTER, A WATERS CM",TN,216.12,0,
44E446,PARK REST HARDIN COUNTY HEALTH CENTER,TN,122.67,0,
455753,OAK BROOK HEALTH CARE CENTER,TX,285.5,0,
515110,THOMAS HOSPITAL SKILLED NURSING UNIT,WV,125.25,0,
365185,PARK CENTER HEALTHCARE AND REHABILITATION,OH,292.12,0,
055916,SEQUOIA VISTA,CA,308.49,0,
265651,STONEBRIDGE HERMANN,MO,175.02,0,
155692,HERITAGE POINTE OF HUNTINGTON,IN,298.33,0,
165449,SPENCER POST ACUTE REHABILITATION CENTER,IA,187.71,0,
195390,HILLTOP NURSING & REHABILITATION CENTER,LA,351.3,0,
146174,MERCY CIRCLE,IL,141,0,
055092,YUBA CITY POST ACUTE,CA,200.92,0,
285138,GOOD SAMARITAN SOCIETY - SYRACUSE,NE,134.54,0,
505294,BEACON HILL REHABILITATION,WA,239.73,0,
676490,SYLVAN SHORES HEALTH AND WELLNESS,TX,337.5,0,
395423,CORNER VIEW NURSING AND REHABILITATION CENTER,PA,440.98,0,
495407,FALLS RUN NURSING AND REHABILITATION,VA,342,0,
175446,HALSTEAD HEALTH AND REHABILITATION CENTER,KS,110.4,0,
676093,ROCKDALE ESTATES & REHABILITATION,TX,197.89,0,
676219,WINDCREST HEALTH & REHABILITATION,TX,376.64,0,
215235,WILLOW BROOKE CT SKILLED CARE CTR AT HERON POINT,MD,85.75,0,
525499,HAMMOND HEALTH SERVICES,WI,111.04,0,
146040,WILLOW ROSE REHAB & HEALTH,IL,112.64,0,
045374,ROBINSON NURSING AND REHABILITATION CENTER LLC,AR,404,0,
085003,WILLOWBROOKE COURT AT COUNTRY HOUSE,DE,21.35,0,
445222,SOUTHERN TENN MEDICAL CENTER SNF,TN,128.5,0,
24E508,HAYES RESIDENCE,MN,62.7,0,
165490,ACCURA HEALTHCARE OF CRESCO,IA,92.9,0,
676244,WILLOW CREEK LODGE,TX,305.92,0,
425132,RIDGELAND NURSING CENTER INC,SC,208.4,0,
115687,WILLOWBROOKE COURT AT LANIER VILLAGE ESTATES,GA,174.16,0,
675344,PARADIGM AT SWEENY,TX,191.25,0,
365836,VILLAGE AT ST EDWARD NRSG CARE,OH,262.25,0,
525671,SCHMITT WOODLAND HILLS,WI,199,0,
375342,WASHITA VALLEY LIVING CENTER,OK,0,0,
155657,HARRISON HEALTHCARE CENTER,IN,299.75,0,
245462,MARANATHA CARE CENTER,MN,352.75,0,
525265,BETHANY ST JOSEPH CARE CTR,WI,240,0,
155526,PERSIMMON RIDGE REHABILITATION CENTRE,IN,260.6,0,
265634,LACOBA HOMES INC,MO,214.35,0,
445507,LIFE CARE CENTER OF HICKORY WOODS,TN,427.75,0,
165399,REGENCY CARE CENTER,IA,259.7,0,
235248,FRIENDSHIP VILLAGE,MI,218.78,0,
515156,WILLOW TREE HEALTHCARE CENTER,WV,254,0,
445291,ERWIN HEALTH CARE CENTER,TN,330.25,0,
055551,SEQUOIA TRANSITIONAL CARE,CA,345.32,0,
075109,HEBREW CENTER FOR HEALTH AND REHABILITATION,CT,819,0,
155637,CROWN POINT CHRISTIAN VILLAGE,IN,320.07,0,
245597,SUNNYSIDE CARE CENTER,MN,171.5,0,
155202,"WATERS OF GREENCASTLE, THE",IN,228.24,0,
055147,MADERA REHABILITATION & NURSING CENTER,CA,650.72,0,
245487,GUNDERSEN ST ELIZABETH'S CARE CENTER,MN,362.5,0,
015065,"PRATTVILLE HEALTH AND REHABILITATION, LLC",AL,633.37,0,
675502,PLEASANTON NORTH NURSING AND REHABILITATION,TX,92.56,0,
366035,MOMENTOUS HEALTH AT VANDALIA,OH,301.5,0,
525480,AMERICAN LUTHERAN HOME-MENOMONIE,WI,115,0,
105810,"MIRACLE HILL NURSING & REHABILITATION CENTER, INC",FL,356.99,0,
105831,PALM CITY NURSING & REHAB CENTER,FL,436,0,
255105,DIVERSICARE OF TUPELO,MS,360.6,0,
315316,"COMPLETE CARE AT BRAKELEY PARK, LLC",NJ,392.75,0,
195437,ST MARGARET'S DAUGHTERS HOME,LA,380.19,0,
335825,THE BROOK AT HIGH FALLS NURSING HOME AND REHAB CTR,NY,114.3,0,
065153,VISTA GRANDE REHABILITATION AND HEALTHCARE CENTER,CO,176.1,0,
115384,"OAKS - CARROLLTON SKILLED NURSING, THE",GA,134.5,0,
385053,AVAMERE REHABILITATION OF EUGENE,OR,246.25,0,
345551,PRUITTHEALTH-CAROLINA POINT,NC,283.75,0,
365424,SOUTHBROOK HEALTHCARE CENTER,OH,222.25,0,
505347,THE OAKS AT LAKEWOOD,WA,345.49,0,
015034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",AL,304.71,0,
175294,MEDICALODGES GODDARD,KS,157.31,0,
676245,PFLUGERVILLE NURSING AND REHABILITATION CENTER,TX,322.63,0,
375564,SHATTUCK NURSING CENTER,OK,176.5,0,
265643,VILLAGE CARE CENTER INC,MO,113.73,0,
085025,CHURCHMAN VILLAGE,DE,379.93,0,
555613,THE GROVE CARE AND WELLNESS,CA,137.28,0,
055329,VILLA SERENA HEALTHCARE CENTER,CA,223.9,0,
215329,BUCKINGHAM'S CHOICE,MD,96,0,
435130,BETHANY HOME - BRANDON,SD,313.7,0,
265174,CHRISTIAN EXTENDED CARE & REHABILITATION,MO,197.75,0,
155066,EDGEWATER WOODS,IN,185.76,0,
375408,THE GARDENS,OK,251.77,0,
245289,THE TERRACE AT CRYSTAL LLC,MN,132.25,0,
185069,MAYFAIR MANOR,KY,269.76,0,
525545,LUTHERAN HOME,WI,608.75,0,
175562,RANCH HOUSE SENIOR LIVING LLC,KS,172,0,
245534,CAPITOL VIEW TRANSITIONAL CARE CENTER,MN,243,0,
155838,STONECROFT HEALTH CAMPUS,IN,164.01,0,
075192,COMPLETE CARE AT MERIDEN,CT,302.5,0,
435089,GOOD SAMARITAN SOCIETY CORSICA,SD,143.9,0,
105939,PALMETTO SUBACUTE CARE CENTER,FL,371.75,0,
395592,HAIDA HEALTHCARE AND REHABILITATION CENTER,PA,214.5,0,
675806,THE LAURENWOOD NURSING AND REHABILITATION,TX,232.25,0,
055408,BELLFLOWER POST ACUTE,CA,291.27,0,
555686,STUDIO CITY REHABILITATION CENTER,CA,730.82,0,
335601,THE CENTER FOR NURSING AND REHAB AT HOOSICK FALLS,NY,188,0,
505434,LYNNWOOD POST ACUTE REHABILITATION CENTER,WA,239.91,0,
105320,DADE CITY HEALTH AND REHABILITATION CENTER,FL,431.87,0,
065181,VALLEY VIEW VILLA,CO,124.74,0,
265661,ST LUKE'S NURSING AND REHABILITATION,MO,333.75,0,
495249,FARMVILLE HEALTH & REHAB CENTER,VA,372.75,0,
035091,HAVEN OF FLAGSTAFF,AZ,274.46,0,
255326,PINE FOREST HEALTH AND REHABILITATION,MS,346.22,0,
245497,HAVEN HOMES OF MAPLE PLAIN,MN,260.75,0,
675948,PARK PLACE MANOR,TX,246.33,0,
365815,COUNTRY CLUB RETIREMENT CENTER,OH,186.26,0,
365337,THE MANOR AT GREENDALE,OH,199.7,0,
555717,WINDSOR CARE CENTER OF SACRAMENTO,CA,404.01,0,
335323,THE ELEANOR NURSING CARE CENTER,NY,270.25,0,
395860,LOYALHANNA CARE CENTER,PA,241.25,0,
115533,PRUITTHEALTH - SWAINSBORO,GA,211.25,0,
015447,ARABELLA HEALTH AND WELLNESS OF FAIRHOPE,AL,260.14,0,
165567,WEST RIDGE CARE CENTER,IA,210.83,0,
065327,JUNIPER VILLAGE - THE SPEARLY CENTER,CO,252.75,0,
045322,PIONEER THERAPY AND LIVING,AR,220.73,0,
495315,CONSULATE HEALTH CARE OF WOODSTOCK,VA,275.2,0,
115304,PRUITTHEALTH - LAFAYETTE,GA,328,0,
676345,BEL AIR AT TERAVISTA,TX,313.72,0,
106076,VI AT AVENTURA,FL,166.08,0,
675495,LAUREL COURT,TX,252.03,0,
345049,RALEIGH REHABILITATION CENTER,NC,471.25,0,
375279,HOBART NURSING & REHABILITATION,OK,137.3,0,
115649,ATRIUM HEALTH NAVICENT BALDWIN,GA,84.8,0,
365644,EMBASSY OF WINCHESTER,OH,308,0,
165286,SUNRISE HILL CARE CENTER,IA,172.22,0,
115516,PRUITTHEALTH - LILBURN,GA,385.5,0,
115396,QUIET OAKS HEALTH CARE CENTER,GA,214,0,
675550,PECAN TREE REHAB AND HEALTHCARE CENTER,TX,256.1,0,
106127,SOLARIS HEALTHCARE CELEBRATION,FL,526.1,0,
146123,LACON REHAB AND NURSING,IL,152.5,0,
676097,GOLDEN CREEK HEALTHCARE AND REHABILITATION CENTER,TX,278.12,0,
105002,BEACH STREET HEALTH AND REHABILITATION CENTER,FL,312.86,0,
235224,LENAWEE MEDICAL CARE FACILITY,MI,530.3,0,
345550,WHITE OAK OF WAXHAW,NC,305.5,0,
235023,MAJESTIC CARE OF BATTLE CREEK,MI,131.85,0,
525441,MANITOWOC HEALTHCARE CENTER,WI,481.75,0,
555308,TRABUCO HILLS POST ACUTE,CA,594.3,0,
365572,EASTLAND REHABILITATION AND NURSING CENTER,OH,236.25,0,
366255,VANCREST HEALTH CARE CTR OF HO,OH,200.3,0,
365514,ALLEN VIEW HEALTHCARE CENTER,OH,272.75,0,
145879,TRI-STATE VILLAGE NRSG & RHB,IL,254,0,
395722,UNIVERSITY CITY REHABILITATION AND HEALTHCARE CTR,PA,294,0,
105854,WESTMINSTER OAKS,FL,445.75,0,
105728,ORLANDO HEALTH AND REHABILITATION CENTER,FL,1129,0,
225401,LAKEVIEW HOUSE SKLD NRSG  AND RESIDENTIAL CARE FAC,MA,108.25,0,
115635,RIVER BROOK HEALTHCARE CENTER,GA,166.25,0,
265663,FULTON NURSING & REHAB,MO,142.9,0,
245012,GUARDIAN ANGELS CARE CENTER,MN,535.5,0,
495323,HERITAGE HALL - LAUREL MEADOWS,VA,188.17,0,
555609,GLENDALE HEALTHCARE CENTER,CA,194.34,0,
345124,PRUITTHEALTH-ELKIN,NC,348.23,0,
365291,HALL OF FAME REHABILITATION AND NURSING CENTER,OH,111.25,0,
365469,BATAVIA NURSING CARE CENTER,OH,269.25,0,
366277,BEL AIR CARE CENTER,OH,147.4,0,
676318,WINDMILL VILLAGE REHABILITATION & CARE CENTER,TX,307.06,0,
345542,THE FOREST AT DUKE INC,NC,7.5,0,
225225,SOUTHEAST HEALTH CARE CENTER,MA,470.5,0,
255265,WINDHAM HOUSE OF HATTIESBURG,MS,162.05,0,
045427,"SHILOH NURSING AND REHAB, LLC",AR,306.75,0,
185052,SIGNATURE HEALTHCARE AT SUMMIT MANOR REHAB & WELLN,KY,230.14,0,
675441,RENAISSANCE CARE CENTER,TX,158.57,0,
265390,SUNSET HEALTH CARE CENTER,MO,221.3,0,
145696,NILES NSG & REHAB CTR,IL,712.75,0,
075031,AUTUMN LAKE HEALTHCARE AT GLEN HILL,CT,331.4,0,
115265,HARBORVIEW SATILLA,GA,711.25,0,
335539,OUR LADY OF CONSOLATION NURSING AND REHAB CARE CTR,NY,853.5,0,
055935,CERES POSTACUTE CARE,CA,144.35,0,
445335,OAKWOOD COMMUNITY LIVING CENTER,TN,169.19,0,
245324,THE ESTATES AT BLOOMINGTON LLC,MN,191.5,0,
235507,MEDILODGE OF PLYMOUTH,MI,129.8,0,
145702,FAIR OAKS REHAB & HEALTHCARE,IL,171.5,0,
395313,SCENERY HILL HEALTHCARE AND REHABILITATION CENTER,PA,193.61,0,
055650,HIGHLAND CARE CENTER OF REDLANDS,CA,282.26,0,
146157,ROCK FALLS REHAB & HLTH CARE C,IL,52.41,0,
265727,CARMEL HILLS WELLNESS & REHABILITATION,MO,490.69,0,
225392,SIXTEEN ACRES HEALTHCARE CENTER,MA,358.25,0,
235214,MISSION POINT NSG & PHY REHAB CTR OF CLAWSON,MI,178.32,0,
165338,NORTHGATE CARE CENTER,IA,118.5,0,
106049,LIFE CARE CENTER OF NEW PORT RICHEY,FL,411.52,0,
175291,AZRIA HEALTH GREAT BEND,KS,197.12,0,
015163,ALBERTVILLE NURSING HOME,AL,829.16,0,
115491,PRUITTHEALTH - ASHBURN,GA,157.5,0,
375470,CHANDLER THERAPY & LIVING CENTER LLC,OK,108,0,
445189,KIRBY PINES MANOR,TN,47.85,0,
395465,CEDARBROOK SENIOR CARE AND REHABILITATION,PA,2124.22,0,
056304,MISSION CARMICHAEL HEALTHCARE CENTER,CA,528.87,0,
265564,MEDICALODGES BUTLER,MO,209.58,0,
225328,"OAKS, THE",MA,453.43,0,
315487,PREFERRED CARE AT MERCER,NJ,340,0,
295055,COLLEGE PARK REHABILITATION CENTER,NV,404.68,0,
055890,MAGNOLIA POST ACUTE CARE,CA,320.44,0,
555219,AUBURN OAKS CARE CENTER,CA,394.41,0,
525362,LAFAYETTE MANOR,WI,41.25,0,
345206,MADISON HEALTH AND REHABILITATION,NC,317.93,0,
155661,OWEN VALLEY REHABILITATION AND HEALTHCARE CENTER,IN,185.86,0,
515105,ROSEWOOD CENTER,WV,204.03,0,
676045,BRENTWOOD TERRACE HEALTHCARE AND REHABILITATION,TX,263.82,0,
675014,HASKELL HEALTHCARE CENTER,TX,101.47,0,
395896,HOMEWOOD AT MARTINSBURG PA INC,PA,454.25,0,
365658,CARDINAL WOODS SKILLED NURSING & REHAB CTR,OH,271.25,0,
445374,MT PLEASANT HEALTHCARE AND REHABILITATION,TN,209.57,0,
056489,HOLLYWOOD PREMIER HEALTHCARE CENTER,CA,295.21,0,
