PROVIDER_ID,PROVIDER_NAME,STATE,MONTH_START_DATE,QUARTER_LABEL,DAYS_IN_MONTH,DAYS_IN_QUARTER,TOTAL_PATIENTS,NUMBER_OF_CERTIFIED_BEDS,OCCUPANCY_RATE_PCT
235653,MEDILODGE OF CAPITAL AREA,MI,2024-04-01,2024 Q2,30,91,2748,120,76.33
235653,MEDILODGE OF CAPITAL AREA,MI,2024-05-01,2024 Q2,31,91,2982,120,80.16
235653,MEDILODGE OF CAPITAL AREA,MI,2024-06-01,2024 Q2,30,91,2936,120,81.56
235654,THE VILLAGES OF LAPEER NURSING & REHABILITATION,MI,2024-04-01,2024 Q2,30,91,1855,87,71.07
235654,THE VILLAGES OF LAPEER NURSING & REHABILITATION,MI,2024-05-01,2024 Q2,31,91,1920,87,71.19
235654,THE VILLAGES OF LAPEER NURSING & REHABILITATION,MI,2024-06-01,2024 Q2,30,91,1799,87,68.93
235655,REGENCY AT WESTLAND,MI,2024-04-01,2024 Q2,30,91,3310,120,91.94
235655,REGENCY AT WESTLAND,MI,2024-05-01,2024 Q2,31,91,3668,120,98.60
235655,REGENCY AT WESTLAND,MI,2024-06-01,2024 Q2,30,91,3401,120,94.47
235656,CHRISTIAN CARE NURSING CENTER,MI,2024-04-01,2024 Q2,30,91,1419,49,96.53
235656,CHRISTIAN CARE NURSING CENTER,MI,2024-05-01,2024 Q2,31,91,1400,49,92.17
235656,CHRISTIAN CARE NURSING CENTER,MI,2024-06-01,2024 Q2,30,91,1433,49,97.48
235657,REGENCY AT CANTON,MI,2024-04-01,2024 Q2,30,91,3988,141,94.28
235657,REGENCY AT CANTON,MI,2024-05-01,2024 Q2,31,91,4173,141,95.47
235657,REGENCY AT CANTON,MI,2024-06-01,2024 Q2,30,91,3751,141,88.68
235658,REGENCY AT BLUFFS PARK,MI,2024-04-01,2024 Q2,30,91,1871,71,87.84
235658,REGENCY AT BLUFFS PARK,MI,2024-05-01,2024 Q2,31,91,2120,71,96.32
235658,REGENCY AT BLUFFS PARK,MI,2024-06-01,2024 Q2,30,91,2068,71,97.09
235659,RIVERVIEW HEALTH & REHAB CENTER,MI,2024-04-01,2024 Q2,30,91,4186,203,68.74
235659,RIVERVIEW HEALTH & REHAB CENTER,MI,2024-05-01,2024 Q2,31,91,4518,203,71.79
235659,RIVERVIEW HEALTH & REHAB CENTER,MI,2024-06-01,2024 Q2,30,91,4370,203,71.76
235660,THE OAKS AT WOODFIELD,MI,2024-04-01,2024 Q2,30,91,1796,64,93.54
235660,THE OAKS AT WOODFIELD,MI,2024-05-01,2024 Q2,31,91,1885,64,95.01
235660,THE OAKS AT WOODFIELD,MI,2024-06-01,2024 Q2,30,91,1814,64,94.48
235661,STONEGATE HEALTH CAMPUS,MI,2024-04-01,2024 Q2,30,91,1884,80,78.50
235661,STONEGATE HEALTH CAMPUS,MI,2024-05-01,2024 Q2,31,91,1833,80,73.91
235661,STONEGATE HEALTH CAMPUS,MI,2024-06-01,2024 Q2,30,91,1859,80,77.46
235662,SHELBY CROSSING HEALTH CAMPUS,MI,2024-04-01,2024 Q2,30,91,1651,57,96.55
235662,SHELBY CROSSING HEALTH CAMPUS,MI,2024-05-01,2024 Q2,31,91,1724,57,97.57
235662,SHELBY CROSSING HEALTH CAMPUS,MI,2024-06-01,2024 Q2,30,91,1635,57,95.61
235663,NOTTING HILL OF WEST BLOOMFIELD,MI,2024-04-01,2024 Q2,30,91,3044,118,85.99
235663,NOTTING HILL OF WEST BLOOMFIELD,MI,2024-05-01,2024 Q2,31,91,3160,118,86.39
235663,NOTTING HILL OF WEST BLOOMFIELD,MI,2024-06-01,2024 Q2,30,91,2959,118,83.59
235664,MISSION POINT NSG & PHY REHAB CTR OF BEVERLY HILLS,MI,2024-04-01,2024 Q2,30,91,2468,96,85.69
235664,MISSION POINT NSG & PHY REHAB CTR OF BEVERLY HILLS,MI,2024-05-01,2024 Q2,31,91,2535,96,85.18
235664,MISSION POINT NSG & PHY REHAB CTR OF BEVERLY HILLS,MI,2024-06-01,2024 Q2,30,91,2404,96,83.47
235665,OPTALIS HEALTH AND REHAB OF STERLING HEIGHTS,MI,2024-04-01,2024 Q2,30,91,3372,163,68.96
235665,OPTALIS HEALTH AND REHAB OF STERLING HEIGHTS,MI,2024-05-01,2024 Q2,31,91,3056,163,60.48
235665,OPTALIS HEALTH AND REHAB OF STERLING HEIGHTS,MI,2024-06-01,2024 Q2,30,91,3051,163,62.39
235666,REGENCY AT GRAND BLANC,MI,2024-04-01,2024 Q2,30,91,3841,138,92.78
235666,REGENCY AT GRAND BLANC,MI,2024-05-01,2024 Q2,31,91,4156,138,97.15
235666,REGENCY AT GRAND BLANC,MI,2024-06-01,2024 Q2,30,91,4118,138,99.47
235668,WELLBRIDGE OF BRIGHTON,MI,2024-04-01,2024 Q2,30,91,2539,88,96.17
235668,WELLBRIDGE OF BRIGHTON,MI,2024-05-01,2024 Q2,31,91,2672,88,97.95
235668,WELLBRIDGE OF BRIGHTON,MI,2024-06-01,2024 Q2,30,91,2555,88,96.78
235669,MAPLE MANOR REHAB CENTER OF NOVI INC,MI,2024-04-01,2024 Q2,30,91,1650,72,76.39
235669,MAPLE MANOR REHAB CENTER OF NOVI INC,MI,2024-05-01,2024 Q2,31,91,1710,72,76.61
235669,MAPLE MANOR REHAB CENTER OF NOVI INC,MI,2024-06-01,2024 Q2,30,91,1668,72,77.22
235700,THE WILLOWS AT EAST LANSING,MI,2024-04-01,2024 Q2,30,91,1618,65,82.97
235700,THE WILLOWS AT EAST LANSING,MI,2024-05-01,2024 Q2,31,91,1671,65,82.93
235700,THE WILLOWS AT EAST LANSING,MI,2024-06-01,2024 Q2,30,91,1629,65,83.54
235701,THE WILLOWS AT OKEMOS,MI,2024-04-01,2024 Q2,30,91,1675,68,82.11
235701,THE WILLOWS AT OKEMOS,MI,2024-05-01,2024 Q2,31,91,1649,68,78.23
235701,THE WILLOWS AT OKEMOS,MI,2024-06-01,2024 Q2,30,91,1704,68,83.53
235702,"WELLBRIDGE OF NOVI, LLC",MI,2024-04-01,2024 Q2,30,91,2602,100,86.73
235702,"WELLBRIDGE OF NOVI, LLC",MI,2024-05-01,2024 Q2,31,91,2501,100,80.68
235702,"WELLBRIDGE OF NOVI, LLC",MI,2024-06-01,2024 Q2,30,91,2607,100,86.90
235703,OAKLAND MANOR NURSING & REHAB CENTER LLC,MI,2024-04-01,2024 Q2,30,91,312,29,35.86
235703,OAKLAND MANOR NURSING & REHAB CENTER LLC,MI,2024-05-01,2024 Q2,31,91,212,29,23.58
235703,OAKLAND MANOR NURSING & REHAB CENTER LLC,MI,2024-06-01,2024 Q2,30,91,226,29,25.98
235704,"WELLBRIDGE OF ROMEO, LLC",MI,2024-04-01,2024 Q2,30,91,3566,124,95.86
235704,"WELLBRIDGE OF ROMEO, LLC",MI,2024-05-01,2024 Q2,31,91,3705,124,96.38
235704,"WELLBRIDGE OF ROMEO, LLC",MI,2024-06-01,2024 Q2,30,91,3582,124,96.29
235705,HELEN NEWBERRY JOY HLTCU GOLDEN LEAVES LIVING CTR,MI,2024-04-01,2024 Q2,30,91,657,39,56.15
235705,HELEN NEWBERRY JOY HLTCU GOLDEN LEAVES LIVING CTR,MI,2024-05-01,2024 Q2,31,91,721,39,59.64
235705,HELEN NEWBERRY JOY HLTCU GOLDEN LEAVES LIVING CTR,MI,2024-06-01,2024 Q2,30,91,682,39,58.29
235706,REGENCY AT LANSING WEST,MI,2024-04-01,2024 Q2,30,91,3265,120,90.69
235706,REGENCY AT LANSING WEST,MI,2024-05-01,2024 Q2,31,91,3494,120,93.92
235706,REGENCY AT LANSING WEST,MI,2024-06-01,2024 Q2,30,91,3157,120,87.69
235707,THE WILLOWS AT HOWELL,MI,2024-04-01,2024 Q2,30,91,1606,56,95.60
235707,THE WILLOWS AT HOWELL,MI,2024-05-01,2024 Q2,31,91,1625,56,93.61
235707,THE WILLOWS AT HOWELL,MI,2024-06-01,2024 Q2,30,91,1514,56,90.12
235708,MARY FREE BED SUB-ACUTE REHABILITATION,MI,2024-04-01,2024 Q2,30,91,1302,48,90.42
235708,MARY FREE BED SUB-ACUTE REHABILITATION,MI,2024-05-01,2024 Q2,31,91,1234,48,82.93
235708,MARY FREE BED SUB-ACUTE REHABILITATION,MI,2024-06-01,2024 Q2,30,91,1301,48,90.35
235709,THE RIVERS HEALTH & REHAB CENTER OF GROSSE POINTE,MI,2024-04-01,2024 Q2,30,91,2206,86,85.50
235709,THE RIVERS HEALTH & REHAB CENTER OF GROSSE POINTE,MI,2024-05-01,2024 Q2,31,91,2263,86,84.88
235709,THE RIVERS HEALTH & REHAB CENTER OF GROSSE POINTE,MI,2024-06-01,2024 Q2,30,91,2125,86,82.36
235710,REGENCY AT SHELBY TOWNSHIP,MI,2024-04-01,2024 Q2,30,91,3319,116,95.37
235710,REGENCY AT SHELBY TOWNSHIP,MI,2024-05-01,2024 Q2,31,91,3169,116,88.13
235710,REGENCY AT SHELBY TOWNSHIP,MI,2024-06-01,2024 Q2,30,91,3247,116,93.30
235714,WINDEMERE PARK HEALTH AND REHAB CENTER,MI,2024-04-01,2024 Q2,30,91,1476,92,53.48
235714,WINDEMERE PARK HEALTH AND REHAB CENTER,MI,2024-05-01,2024 Q2,31,91,1435,92,50.32
235714,WINDEMERE PARK HEALTH AND REHAB CENTER,MI,2024-06-01,2024 Q2,30,91,1470,92,53.26
235715,WELLBRIDGE OF FENTON,MI,2024-04-01,2024 Q2,30,91,2278,100,75.93
235715,WELLBRIDGE OF FENTON,MI,2024-05-01,2024 Q2,31,91,2372,100,76.52
235715,WELLBRIDGE OF FENTON,MI,2024-06-01,2024 Q2,30,91,2342,100,78.07
235716,WELLBRIDGE OF ROCHESTER HILLS,MI,2024-04-01,2024 Q2,30,91,2866,100,95.53
235716,WELLBRIDGE OF ROCHESTER HILLS,MI,2024-05-01,2024 Q2,31,91,2906,100,93.74
235716,WELLBRIDGE OF ROCHESTER HILLS,MI,2024-06-01,2024 Q2,30,91,2800,100,93.33
235718,NOVI LAKES HEALTH CAMPUS,MI,2024-04-01,2024 Q2,30,91,1363,54,84.14
235718,NOVI LAKES HEALTH CAMPUS,MI,2024-05-01,2024 Q2,31,91,1522,54,90.92
235718,NOVI LAKES HEALTH CAMPUS,MI,2024-06-01,2024 Q2,30,91,1465,54,90.43
235719,LAKESIDE MANOR NURSING AND REHABILITATION CENTER,MI,2024-04-01,2024 Q2,30,91,1514,66,76.46
235719,LAKESIDE MANOR NURSING AND REHABILITATION CENTER,MI,2024-05-01,2024 Q2,31,91,1644,66,80.35
235719,LAKESIDE MANOR NURSING AND REHABILITATION CENTER,MI,2024-06-01,2024 Q2,30,91,1589,66,80.25
235720,WELLBRIDGE OF PINCKNEY,MI,2024-04-01,2024 Q2,30,91,2580,100,86.00
235720,WELLBRIDGE OF PINCKNEY,MI,2024-05-01,2024 Q2,31,91,2888,100,93.16
235720,WELLBRIDGE OF PINCKNEY,MI,2024-06-01,2024 Q2,30,91,2830,100,94.33
235721,ORCHARD GROVE HEALTH CAMPUS,MI,2024-04-01,2024 Q2,30,91,1574,55,95.39
235721,ORCHARD GROVE HEALTH CAMPUS,MI,2024-05-01,2024 Q2,31,91,1560,55,91.50
235721,ORCHARD GROVE HEALTH CAMPUS,MI,2024-06-01,2024 Q2,30,91,1615,55,97.88
235722,MISSION POINT NSG & PHY REHAB CTR OF HOLLY,MI,2024-04-01,2024 Q2,30,91,1835,66,92.68
235722,MISSION POINT NSG & PHY REHAB CTR OF HOLLY,MI,2024-05-01,2024 Q2,31,91,1709,66,83.53
235722,MISSION POINT NSG & PHY REHAB CTR OF HOLLY,MI,2024-06-01,2024 Q2,30,91,1666,66,84.14
235723,HEALTHBRIDGE POST-ACUTE REHABILITATION,MI,2024-04-01,2024 Q2,30,91,1689,65,86.62
235723,HEALTHBRIDGE POST-ACUTE REHABILITATION,MI,2024-05-01,2024 Q2,31,91,1804,65,89.53
235723,HEALTHBRIDGE POST-ACUTE REHABILITATION,MI,2024-06-01,2024 Q2,30,91,1652,65,84.72
235724,DJ JACOBETTI HOME FOR VETERANS,MI,2024-04-01,2024 Q2,30,91,1801,81,74.12
235724,DJ JACOBETTI HOME FOR VETERANS,MI,2024-05-01,2024 Q2,31,91,1920,81,76.46
235724,DJ JACOBETTI HOME FOR VETERANS,MI,2024-06-01,2024 Q2,30,91,1878,81,77.28
235725,AERIUS HEALTH CENTER,MI,2024-04-01,2024 Q2,30,91,2179,78,93.12
235725,AERIUS HEALTH CENTER,MI,2024-05-01,2024 Q2,31,91,2294,78,94.87
235725,AERIUS HEALTH CENTER,MI,2024-06-01,2024 Q2,30,91,2176,78,92.99
235726,WELLBRIDGE OF CLARKSTON,MI,2024-04-01,2024 Q2,30,91,2607,100,86.90
235726,WELLBRIDGE OF CLARKSTON,MI,2024-05-01,2024 Q2,31,91,2835,100,91.45
235726,WELLBRIDGE OF CLARKSTON,MI,2024-06-01,2024 Q2,30,91,2577,100,85.90
235727,THE OAKS AT BELMONT,MI,2024-04-01,2024 Q2,30,91,1680,60,93.33
235727,THE OAKS AT BELMONT,MI,2024-05-01,2024 Q2,31,91,1711,60,91.99
235727,THE OAKS AT BELMONT,MI,2024-06-01,2024 Q2,30,91,1634,60,90.78
235729,MICHIGAN VETERAN HOMES AT GRAND RAPIDS,MI,2024-04-01,2024 Q2,30,91,3522,128,91.72
235729,MICHIGAN VETERAN HOMES AT GRAND RAPIDS,MI,2024-05-01,2024 Q2,31,91,3669,128,92.46
235729,MICHIGAN VETERAN HOMES AT GRAND RAPIDS,MI,2024-06-01,2024 Q2,30,91,3650,128,95.05
235730,NORTHVILLE MANOR,MI,2024-04-01,2024 Q2,30,91,775,37,69.82
235730,NORTHVILLE MANOR,MI,2024-05-01,2024 Q2,31,91,845,37,73.67
235730,NORTHVILLE MANOR,MI,2024-06-01,2024 Q2,30,91,868,37,78.20
235731,COREWELL HEALTH REHAB & NURSING CTR - LEFFINGWELL,MI,2024-04-01,2024 Q2,30,91,1585,80,66.04
235731,COREWELL HEALTH REHAB & NURSING CTR - LEFFINGWELL,MI,2024-05-01,2024 Q2,31,91,1529,80,61.65
235731,COREWELL HEALTH REHAB & NURSING CTR - LEFFINGWELL,MI,2024-06-01,2024 Q2,30,91,1606,80,66.92
23E104,GILBERT RESIDENCE (THE),MI,2024-04-01,2024 Q2,30,91,916,32,95.42
23E104,GILBERT RESIDENCE (THE),MI,2024-05-01,2024 Q2,31,91,956,32,96.37
23E104,GILBERT RESIDENCE (THE),MI,2024-06-01,2024 Q2,30,91,954,32,99.38
245012,GUARDIAN ANGELS CARE CENTER,MN,2024-04-01,2024 Q2,30,91,3323,120,92.31
245012,GUARDIAN ANGELS CARE CENTER,MN,2024-05-01,2024 Q2,31,91,3395,120,91.26
245012,GUARDIAN ANGELS CARE CENTER,MN,2024-06-01,2024 Q2,30,91,3268,120,90.78
245018,CREST VIEW LUTHERAN HOME,MN,2024-04-01,2024 Q2,30,91,2565,106,80.66
245018,CREST VIEW LUTHERAN HOME,MN,2024-05-01,2024 Q2,31,91,2677,106,81.47
245018,CREST VIEW LUTHERAN HOME,MN,2024-06-01,2024 Q2,30,91,2513,106,79.03
245024,INTERFAITH CARE CENTER,MN,2024-04-01,2024 Q2,30,91,2148,80,89.50
245024,INTERFAITH CARE CENTER,MN,2024-05-01,2024 Q2,31,91,2293,80,92.46
245024,INTERFAITH CARE CENTER,MN,2024-06-01,2024 Q2,30,91,2219,80,92.46
245028,HIGHLAND CHATEAU HEALTH AND REHABILITATION CENTER,MN,2024-04-01,2024 Q2,30,91,1467,64,76.41
245028,HIGHLAND CHATEAU HEALTH AND REHABILITATION CENTER,MN,2024-05-01,2024 Q2,31,91,1532,64,77.22
245028,HIGHLAND CHATEAU HEALTH AND REHABILITATION CENTER,MN,2024-06-01,2024 Q2,30,91,1386,64,72.19
245039,NEILSON PLACE,MN,2024-04-01,2024 Q2,30,91,2071,77,89.65
245039,NEILSON PLACE,MN,2024-05-01,2024 Q2,31,91,2157,77,90.36
245039,NEILSON PLACE,MN,2024-06-01,2024 Q2,30,91,2068,77,89.52
245055,LAKEHOUSE HEALTHCARE & REHABILITATION CENTER,MN,2024-04-01,2024 Q2,30,91,6691,260,85.78
245055,LAKEHOUSE HEALTHCARE & REHABILITATION CENTER,MN,2024-05-01,2024 Q2,31,91,7073,260,87.75
245055,LAKEHOUSE HEALTHCARE & REHABILITATION CENTER,MN,2024-06-01,2024 Q2,30,91,6855,260,87.88
245063,ST ANTHONY PARK HOME INC,MN,2024-04-01,2024 Q2,30,91,2215,84,87.90
245063,ST ANTHONY PARK HOME INC,MN,2024-05-01,2024 Q2,31,91,2245,84,86.21
245063,ST ANTHONY PARK HOME INC,MN,2024-06-01,2024 Q2,30,91,2149,84,85.28
245067,THE EMERALDS AT FARIBAULT LLC,MN,2024-04-01,2024 Q2,30,91,2242,90,83.04
245067,THE EMERALDS AT FARIBAULT LLC,MN,2024-05-01,2024 Q2,31,91,2346,90,84.09
245067,THE EMERALDS AT FARIBAULT LLC,MN,2024-06-01,2024 Q2,30,91,2380,90,88.15
245071,MOUNT OLIVET CAREVIEW HOME,MN,2024-04-01,2024 Q2,30,91,4473,155,96.19
245071,MOUNT OLIVET CAREVIEW HOME,MN,2024-05-01,2024 Q2,31,91,4585,155,95.42
245071,MOUNT OLIVET CAREVIEW HOME,MN,2024-06-01,2024 Q2,30,91,4390,155,94.41
245083,THE VILLAS AT THE PARK,MN,2024-04-01,2024 Q2,30,91,1328,52,85.13
245083,THE VILLAS AT THE PARK,MN,2024-05-01,2024 Q2,31,91,1342,52,83.25
245083,THE VILLAS AT THE PARK,MN,2024-06-01,2024 Q2,30,91,1387,52,88.91
245102,SAUER HEALTH CARE,MN,2024-04-01,2024 Q2,30,91,1242,71,58.31
245102,SAUER HEALTH CARE,MN,2024-05-01,2024 Q2,31,91,1321,71,60.02
245102,SAUER HEALTH CARE,MN,2024-06-01,2024 Q2,30,91,1304,71,61.22
245105,THE ESTATES AT ROSEVILLE LLC,MN,2024-04-01,2024 Q2,30,91,3738,140,89.00
245105,THE ESTATES AT ROSEVILLE LLC,MN,2024-05-01,2024 Q2,31,91,4039,140,93.06
245105,THE ESTATES AT ROSEVILLE LLC,MN,2024-06-01,2024 Q2,30,91,3965,140,94.40
245114,HARMONY RIVER LIVING CENTER,MN,2024-04-01,2024 Q2,30,91,3410,120,94.72
245114,HARMONY RIVER LIVING CENTER,MN,2024-05-01,2024 Q2,31,91,3358,120,90.27
245114,HARMONY RIVER LIVING CENTER,MN,2024-06-01,2024 Q2,30,91,3329,120,92.47
245119,AITKIN HEALTH SERVICES,MN,2024-04-01,2024 Q2,30,91,1128,44,85.45
245119,AITKIN HEALTH SERVICES,MN,2024-05-01,2024 Q2,31,91,1194,44,87.54
245119,AITKIN HEALTH SERVICES,MN,2024-06-01,2024 Q2,30,91,1166,44,88.33
245127,MILLE LACS HEALTH SYSTEM,MN,2024-04-01,2024 Q2,30,91,1003,57,58.66
245127,MILLE LACS HEALTH SYSTEM,MN,2024-05-01,2024 Q2,31,91,1107,57,62.65
245127,MILLE LACS HEALTH SYSTEM,MN,2024-06-01,2024 Q2,30,91,1075,57,62.87
245138,BOUNDARY WATERS CARE CENTER,MN,2024-04-01,2024 Q2,30,91,991,42,78.65
245138,BOUNDARY WATERS CARE CENTER,MN,2024-05-01,2024 Q2,31,91,1037,42,79.65
245138,BOUNDARY WATERS CARE CENTER,MN,2024-06-01,2024 Q2,30,91,969,42,76.90
245148,THE ESTATES AT ST LOUIS PARK LLC,MN,2024-04-01,2024 Q2,30,91,3545,145,81.49
245148,THE ESTATES AT ST LOUIS PARK LLC,MN,2024-05-01,2024 Q2,31,91,3734,145,83.07
245148,THE ESTATES AT ST LOUIS PARK LLC,MN,2024-06-01,2024 Q2,30,91,3630,145,83.45
245149,GOOD SAMARITAN AMBASSADOR,MN,2024-04-01,2024 Q2,30,91,2233,77,96.67
245149,GOOD SAMARITAN AMBASSADOR,MN,2024-05-01,2024 Q2,31,91,2297,77,96.23
245149,GOOD SAMARITAN AMBASSADOR,MN,2024-06-01,2024 Q2,30,91,2273,77,98.40
245153,MADONNA TOWERS OF ROCHESTER INC,MN,2024-04-01,2024 Q2,30,91,1596,62,85.81
245153,MADONNA TOWERS OF ROCHESTER INC,MN,2024-05-01,2024 Q2,31,91,1712,62,89.07
245153,MADONNA TOWERS OF ROCHESTER INC,MN,2024-06-01,2024 Q2,30,91,1706,62,91.72
245164,THE VILLAS AT NEW BRIGHTON,MN,2024-04-01,2024 Q2,30,91,2450,99,82.49
245164,THE VILLAS AT NEW BRIGHTON,MN,2024-05-01,2024 Q2,31,91,2643,99,86.12
245164,THE VILLAS AT NEW BRIGHTON,MN,2024-06-01,2024 Q2,30,91,2532,99,85.25
245170,FAIRVIEW UNIVERSITY TRANS SERV,MN,2024-04-01,2024 Q2,30,91,680,28,80.95
245170,FAIRVIEW UNIVERSITY TRANS SERV,MN,2024-05-01,2024 Q2,31,91,704,28,81.11
245170,FAIRVIEW UNIVERSITY TRANS SERV,MN,2024-06-01,2024 Q2,30,91,649,28,77.26
245182,THE VILLAS AT ST LOUIS PARK,MN,2024-04-01,2024 Q2,30,91,2624,100,87.47
245182,THE VILLAS AT ST LOUIS PARK,MN,2024-05-01,2024 Q2,31,91,2681,100,86.48
245182,THE VILLAS AT ST LOUIS PARK,MN,2024-06-01,2024 Q2,30,91,2561,100,85.37
245183,NORTH RIDGE HEALTH AND REHAB,MN,2024-04-01,2024 Q2,30,91,7316,320,76.21
245183,NORTH RIDGE HEALTH AND REHAB,MN,2024-05-01,2024 Q2,31,91,7471,320,75.31
245183,NORTH RIDGE HEALTH AND REHAB,MN,2024-06-01,2024 Q2,30,91,6972,320,72.63
245184,ROCHESTER EAST HEALTH SERVICES,MN,2024-04-01,2024 Q2,30,91,1537,111,46.16
245184,ROCHESTER EAST HEALTH SERVICES,MN,2024-05-01,2024 Q2,31,91,1647,111,47.86
245184,ROCHESTER EAST HEALTH SERVICES,MN,2024-06-01,2024 Q2,30,91,1796,111,53.93
245186,THE VILLAS AT BROOKVIEW,MN,2024-04-01,2024 Q2,30,91,2704,104,86.67
245186,THE VILLAS AT BROOKVIEW,MN,2024-05-01,2024 Q2,31,91,2901,104,89.98
245186,THE VILLAS AT BROOKVIEW,MN,2024-06-01,2024 Q2,30,91,2798,104,89.68
245187,THE VILLAS AT THE CEDARS,MN,2024-04-01,2024 Q2,30,91,2453,107,76.42
245187,THE VILLAS AT THE CEDARS,MN,2024-05-01,2024 Q2,31,91,2636,107,79.47
245187,THE VILLAS AT THE CEDARS,MN,2024-06-01,2024 Q2,30,91,2709,107,84.39
245189,SOUTHVIEW ACRES HEALTHCARE CENTER,MN,2024-04-01,2024 Q2,30,91,5099,220,77.26
245189,SOUTHVIEW ACRES HEALTHCARE CENTER,MN,2024-05-01,2024 Q2,31,91,5253,220,77.02
245189,SOUTHVIEW ACRES HEALTHCARE CENTER,MN,2024-06-01,2024 Q2,30,91,5105,220,77.35
245200,BIRCHWOOD HEALTH CARE CENTER,MN,2024-04-01,2024 Q2,30,91,1762,100,58.73
245200,BIRCHWOOD HEALTH CARE CENTER,MN,2024-05-01,2024 Q2,31,91,1808,100,58.32
245200,BIRCHWOOD HEALTH CARE CENTER,MN,2024-06-01,2024 Q2,30,91,1769,100,58.97
245201,THE ESTATES AT FRIDLEY LLC,MN,2024-04-01,2024 Q2,30,91,1073,50,71.53
245201,THE ESTATES AT FRIDLEY LLC,MN,2024-05-01,2024 Q2,31,91,1085,50,70.00
245201,THE ESTATES AT FRIDLEY LLC,MN,2024-06-01,2024 Q2,30,91,1157,50,77.13
245203,THE VILLAS AT BRYN MAWR LLC,MN,2024-04-01,2024 Q2,30,91,2575,105,81.75
245203,THE VILLAS AT BRYN MAWR LLC,MN,2024-05-01,2024 Q2,31,91,2840,105,87.25
245203,THE VILLAS AT BRYN MAWR LLC,MN,2024-06-01,2024 Q2,30,91,2735,105,86.83
245205,ANOKA REHABILITATION AND LIVING CENTER,MN,2024-04-01,2024 Q2,30,91,3369,120,93.58
245205,ANOKA REHABILITATION AND LIVING CENTER,MN,2024-05-01,2024 Q2,31,91,3209,120,86.26
245205,ANOKA REHABILITATION AND LIVING CENTER,MN,2024-06-01,2024 Q2,30,91,3421,120,95.03
245207,GOOD SAMARITAN SOCIETY - STILLWATER,MN,2024-04-01,2024 Q2,30,91,1068,50,71.20
245207,GOOD SAMARITAN SOCIETY - STILLWATER,MN,2024-05-01,2024 Q2,31,91,1104,50,71.23
245207,GOOD SAMARITAN SOCIETY - STILLWATER,MN,2024-06-01,2024 Q2,30,91,879,50,58.60
245210,LAKE MINNETONKA SHORES,MN,2024-04-01,2024 Q2,30,91,1638,60,91.00
245210,LAKE MINNETONKA SHORES,MN,2024-05-01,2024 Q2,31,91,1691,60,90.91
245210,LAKE MINNETONKA SHORES,MN,2024-06-01,2024 Q2,30,91,1553,60,86.28
245212,ESSENTIA HEALTH OAK CROSSING,MN,2024-04-01,2024 Q2,30,91,2084,94,73.90
245212,ESSENTIA HEALTH OAK CROSSING,MN,2024-05-01,2024 Q2,31,91,2196,94,75.36
245212,ESSENTIA HEALTH OAK CROSSING,MN,2024-06-01,2024 Q2,30,91,2100,94,74.47
245213,EBENEZER RIDGES GERIATRIC CARE CENTER,MN,2024-04-01,2024 Q2,30,91,3223,114,94.24
245213,EBENEZER RIDGES GERIATRIC CARE CENTER,MN,2024-05-01,2024 Q2,31,91,3280,114,92.81
245213,EBENEZER RIDGES GERIATRIC CARE CENTER,MN,2024-06-01,2024 Q2,30,91,3164,114,92.51
245215,ECUMEN LAKESHORE,MN,2024-04-01,2024 Q2,30,91,1456,60,80.89
245215,ECUMEN LAKESHORE,MN,2024-05-01,2024 Q2,31,91,1599,60,85.97
245215,ECUMEN LAKESHORE,MN,2024-06-01,2024 Q2,30,91,1620,60,90.00
245218,MAYO CLINIC HEALTH SYSTEM - LAKE CITY,MN,2024-04-01,2024 Q2,30,91,1642,90,60.81
245218,MAYO CLINIC HEALTH SYSTEM - LAKE CITY,MN,2024-05-01,2024 Q2,31,91,1665,90,59.68
245218,MAYO CLINIC HEALTH SYSTEM - LAKE CITY,MN,2024-06-01,2024 Q2,30,91,1747,90,64.70
245221,GOOD SAMARITAN SOCIETY - MAPLEWOOD,MN,2024-04-01,2024 Q2,30,91,1736,71,81.50
245221,GOOD SAMARITAN SOCIETY - MAPLEWOOD,MN,2024-05-01,2024 Q2,31,91,1701,71,77.28
245221,GOOD SAMARITAN SOCIETY - MAPLEWOOD,MN,2024-06-01,2024 Q2,30,91,1570,71,73.71
245222,THE ESTATES AT CHATEAU LLC,MN,2024-04-01,2024 Q2,30,91,1912,70,91.05
245222,THE ESTATES AT CHATEAU LLC,MN,2024-05-01,2024 Q2,31,91,1913,70,88.16
245222,THE ESTATES AT CHATEAU LLC,MN,2024-06-01,2024 Q2,30,91,1890,70,90.00
245223,BAY VIEW NURSING & REHABILITATION CENTER,MN,2024-04-01,2024 Q2,30,91,1470,110,44.55
245223,BAY VIEW NURSING & REHABILITATION CENTER,MN,2024-05-01,2024 Q2,31,91,1527,110,44.78
245223,BAY VIEW NURSING & REHABILITATION CENTER,MN,2024-06-01,2024 Q2,30,91,1201,110,36.39
245224,AUGUSTANA CARE HASTINGS HEALTH AND REHABILITATION,MN,2024-04-01,2024 Q2,30,91,1727,72,79.95
245224,AUGUSTANA CARE HASTINGS HEALTH AND REHABILITATION,MN,2024-05-01,2024 Q2,31,91,1880,72,84.23
245224,AUGUSTANA CARE HASTINGS HEALTH AND REHABILITATION,MN,2024-06-01,2024 Q2,30,91,1825,72,84.49
