PROVIDER_ID,PROVIDER_NAME,STATE,OVERALL_RATING,SHORT_STAY_RATING,LONG_STAY_RATING
105302,OAK HAVEN REHAB AND NURSING CENTER,FL,3,5,5
145440,GENERATIONS AT NEIGHBORS,IL,3,1,2
165504,ALGONA MANOR CARE CENTER,IA,3,1,3
445304,WYNDRIDGE HEALTH AND REHAB CTR,TN,3,2,1
445483,ABUNDANT CHRISTIAN LIVING COMMUNITY REHABILITATION,TN,3,5,2
225718,HANCOCK PARK REHABILIATION AND NURSING CENTER,MA,3,5,4
285062,MIDWEST COVENANT HOME,NE,3,4,4
065254,SUNNY VISTA LIVING CENTER,CO,3,4,5
345555,HILLCREST RALEIGH AT CRABTREE VALLEY,NC,3,3,2
525573,RENNES HEALTH AND REHAB CENTER-DEPERE,WI,3,3,4
235651,BISHOP NOA HOME FOR SENIOR CITIZENS,MI,3,1,2
235283,MEDILODGE OF EAST LANSING,MI,3,5,4
366456,WINDSOR MEDICAL CENTER INC,OH,3,2,
105640,NORTH LAKE CARE CENTER AND REHAB,FL,3,5,5
115562,"PRUITTHEALTH - HOLLY HILL, LLC",GA,3,3,2
245344,FAIRVIEW CARE CENTER,MN,3,4,4
195313,ST AGNES HEALTHCARE AND REHAB CENTER,LA,3,1,3
245221,GOOD SAMARITAN SOCIETY - MAPLEWOOD,MN,3,4,2
395279,PINECREST MANOR,PA,3,3,4
315298,CRESTWOOD MANOR,NJ,3,5,4
315387,ALLAIRE REHAB & NURSING,NJ,3,5,3
255141,PICAYUNE REHABILITATION AND HEALTHCARE CENTER,MS,3,1,1
215203,AUTUMN LAKE HEALTHCARE AT RIVERVIEW,MD,3,4,4
065240,BRIGHTON CARE CENTER,CO,3,5,5
245237,RIVER VALLEY HEALTH AND REHABILITATION CENTER LLC,MN,3,3,2
325054,"CANYON TRANSITIONAL REHABILITATION CENTER, LLC",NM,3,4,4
315283,SOUTH MOUNTAIN HC,NJ,3,5,5
165583,INDEPENDENCE VILLAGE OF WAUKEE,IA,3,3,2
676343,ROYAL MANOR,TX,3,1,2
425005,CHERAW HEALTHCARE,SC,3,4,4
165522,PARKVIEW MANOR CARE CENTER,IA,3,,2
366380,INDIANSPRING OF OAKLEY,OH,3,3,4
676225,MITCHELL COUNTY NURSING AND REHABILITATION CENTER,TX,3,,2
235605,COVENTRY HOUSE INN,MI,3,5,5
245326,THE VILLAS AT ROSEVILLE,MN,3,4,4
335300,FORT HUDSON NURSING CENTER INC,NY,3,5,1
445232,PINE MEADOWS HEALTH CARE,TN,3,1,2
295063,BATTLE MOUNTAIN GENERAL HOSPITAL,NV,3,,4
215058,ALICE BYRD TAWES NURSING HOME,MD,3,3,3
045470,SOUTHERN PINES HEALTH AND REHAB OF PRESCOTT,AR,3,,3
385278,ROSE LINN CARE CENTER,OR,3,,5
395012,BROOKVIEW HEALTH CARE CENTER,PA,3,5,5
265853,JOPLIN GARDENS,MO,3,1,3
285133,HILLCREST HEALTH & REHAB,NE,3,5,4
105641,NSPIRE HEALTHCARE KENDALL,FL,3,4,5
425156,OAKBROOK HEALTH AND REHABILITATION CENTER,SC,3,1,1
165156,FORT DODGE HEALTH AND REHABILITATION,IA,3,5,5
105506,ENCORE AT BOCA RATON REHABILITATION AND NURSING CE,FL,3,5,5
235438,AUTUMNWOOD OF MCBAIN,MI,3,3,3
185146,FOUNTAIN CIRCLE CARE & REHABILITATION CENTER,KY,3,2,2
265158,"NHC HEALTHCARE, DESLOGE",MO,3,,2
345328,GIVENS HEALTH CENTER,NC,3,5,2
245325,THE GARDENS AT FOLEY LLC,MN,3,3,5
235516,RIVERGATE TERRACE,MI,3,4,5
555623,HEMET VALLEY HEALTHCARE CENTER,CA,3,,4
225216,FITCHBURG HEALTHCARE,MA,3,5,1
135069,"COVE OF CASCADIA, THE",ID,3,,2
145683,ELEVATE CARE ABINGTON,IL,3,4,3
105701,SOLARIS HEALTHCARE MERRITT ISLAND,FL,3,5,5
155304,"WATERS OF NEW CASTLE, THE",IN,3,4,4
495396,CARRIAGE HILL HEALTH  & REHAB CENTER,VA,3,2,4
366045,JENNINGS HALL,OH,3,2,5
345303,THE LAURELS OF GREENTREE RIDGE,NC,3,5,4
055032,THE EARLWOOD,CA,3,5,5
525363,SURING HEALTH AND REHAB CENTER,WI,3,3,5
045228,MAPLE HEALTHCARE,AR,3,,1
245210,LAKE MINNETONKA SHORES,MN,3,2,5
225567,SEACOAST NURSING AND REHABILITATION CENTER,MA,3,4,3
365855,LAURIE ANN NURSING HOME,OH,3,1,5
165268,REHABILITATION CENTER OF DES MOINES,IA,3,5,5
245600,GOOD SAMARITAN SOCIETY - BLACKDUCK,MN,3,,3
315127,LAWRENCE REHABILITATION HOSPITAL,NJ,3,4,
075320,ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS,CT,3,3,2
175306,MANOR OF THE PLAINS,KS,3,4,2
035110,SUN WEST CHOICE HEALTHCARE & REHAB,AZ,3,3,4
075117,"NATHANIEL WITHERELL, THE",CT,3,4,2
165618,GRAND MEADOWS,IA,3,3,1
505409,SUMMITVIEW REHAB AND HEALTH CENTER,WA,3,4,4
056322,MONTROSE SPRINGS SKILLED NURSING & WELLNESS CENTER,CA,3,5,3
045155,ASH FLAT HEALTHCARE AND REHABILITATION CENTER,AR,3,3,5
435064,AVANTARA NORTH,SD,3,5,2
535050,MORNING STAR CARE CENTER,WY,3,,1
145821,"PEARL OF ELGIN, THE",IL,3,3,4
295072,SILVER RIDGE HEALTHCARE CENTER,NV,3,3,5
106027,AVANTE AT ORLANDO INC,FL,3,,
235380,THE VILLA AT ROSE CITY,MI,3,3,5
115353,RIVERSIDE HEALTH AND REHABILITATION,GA,3,3,2
155383,WASHINGTON HEALTHCARE CENTER,IN,3,5,5
185089,SIGNATURE HEALTHCARE OF BOWLING GREEN,KY,3,4,4
175517,BROOKDALE OVERLAND PARK,KS,3,5,3
055342,"THOUSAND OAKS POST ACUTE, LLC",CA,3,3,5
165552,THE VINTON LUTHERAN HOME,IA,3,,3
105685,MENORAH HOUSE,FL,3,4,4
145949,HILLCREST HOME,IL,3,1,3
495209,RALEIGH COURT HEALTH AND REHABILITATION CENTER,VA,3,3,5
105385,ROYAL OAK NURSING CENTER,FL,3,5,4
265833,"MANOR GROVE, INCORPORATED",MO,3,4,1
065170,SOUTH PLATTE REHABILITATION AND NURSING LLC,CO,3,3,4
44E166,HARDIN HOME,TN,3,,2
165396,RIVER HILLS VILLAGE IN KEOKUK,IA,3,3,4
385206,MENNONITE HOME,OR,3,3,4
365460,WINDSOR HEALTH CARE CENTER,OH,3,,5
455444,MESA VISTA INN HEALTH CENTER,TX,3,2,3
315344,OPTIMA CARE CASTLE HILL,NJ,3,5,5
235609,THE ORCHARDS AT ARMADA,MI,3,2,4
065412,"GREEN HOUSE HOMES AT MIRASOL, THE",CO,3,5,4
366346,MANOR OF GRANDE VILLAGE,OH,3,3,5
106098,HAWTHORNE CENTER FOR REHAB & HEALING  OF SARASOTA,FL,3,4,4
225475,MADONNA MANOR NURSING HOME,MA,3,1,2
065311,UPTOWN CARE CENTER,CO,3,,1
265347,ADAIR VILLAGE,MO,3,1,2
675281,COTTONWOOD CREEK HEALTHCARE COMMUNITY,TX,3,,4
675671,GARDEN TERRACE ALZHEIMER'S CENTER OF EXCELLENCE,TX,3,4,3
495190,CONSULATE HEALTHCARE OF WILLIAMSBURG,VA,3,4,5
195426,THE ENCORE HEALTHCARE AND REHABILITATION CENTER,LA,3,2,4
335410,WATERS EDGE AT PORT JEFFERSON FOR REHAB AND NRSG,NY,3,4,5
366177,CUMBERLAND POINTE CARE CENTER,OH,3,4,5
105840,EMORY L BENNETT MEMORIAL VETERANS NURSING HOME,FL,3,,2
285278,NYE LEGACY HEALTH & REHABILITATION CENTER,NE,3,4,4
265326,REPUBLIC NURSING & REHAB,MO,3,1,2
055979,FRANCISCAN POST-ACUTE CARE CENTER,CA,3,5,5
165372,ELM CREST RETIREMENT COMMUNITY,IA,3,3,4
325040,WHITE SANDS HEALTHCARE,NM,3,3,4
245363,AICOTA HEALTH CARE CENTER,MN,3,4,4
195385,J. MICHAEL MORROW MEMORIAL NURSING  HOME,LA,3,2,4
105228,LAURELLWOOD POST- ACUTE AND REHABILITATION CENTER,FL,3,,5
235256,DIMONDALE NURSING CARE CENTER,MI,3,5,5
145363,WARREN BARR OAK LAWN,IL,3,3,4
515168,WAYNE HEALTHCARE CENTER,WV,3,1,4
445351,SIGNATURE HEALTHCARE OF GREENEVILLE,TN,3,4,5
525656,FOUR WINDS MANOR,WI,3,5,4
366304,LEGACY MARION,OH,3,5,5
345335,FRANKLIN OAKS NURSING AND REHABILITATION CENTER,NC,3,2,3
495403,LAKEWOOD MANOR,VA,3,5,4
335694,BROOKHAVEN HEALTH CARE FACILITY L L C,NY,3,4,3
065226,MCINTOSH CARE AND REHABILITATION CENTER,CO,3,,4
505236,EDMONDS CARE,WA,3,5,4
105855,RULEME CENTER,FL,3,4,5
345432,RIVER BEND HEALTH AND REHABILITATION,NC,3,5,4
555826,"THE REDWOODS, A COMMUNITY OF SENIORS",CA,3,4,2
335225,OAK HILL REHABILITATION AND NURSING CARE CENTER,NY,3,2,3
335341,THE HURLBUT,NY,3,,3
195644,CALCASIEU COMMUNITY CARE CENTER,LA,3,3,1
195515,SHREVEPORT MANOR SKILLED NURSING & REHABILITATION,LA,3,2,4
265814,SPRINGFIELD VILLA,MO,3,,4
265136,FRIENDSHIP VILLAGE SUNSET HILLS,MO,3,5,4
315152,CAREONE AT WELLINGTON,NJ,3,5,5
315332,SOUTHERN OCEAN CENTER,NJ,3,5,5
175480,LOGAN MANOR COMMUNITY HEALTH SERVICES,KS,3,,2
555394,BUENA VISTA CARE CENTER,CA,3,4,5
555356,QUARTZ HILL POST ACUTE,CA,3,5,4
495319,THE VIRGINIAN,VA,3,3,2
105159,GREENBRIAR HEALTHCARE REHABILITATION AND NURSING C,FL,3,3,5
365841,VALLEY VIEW HEALTH CAMPUS,OH,3,5,5
395460,CHRIST THE KING MANOR,PA,3,1,5
375423,ELMWOOD MANOR NURSING HOME,OK,3,,3
345494,PEAK RESOURCES -  GASTONIA,NC,3,3,5
335663,"SAFIRE REHABILITATION OF SOUTHTOWN, L L C",NY,3,4,4
045409,"PRAIRIE GROVE HEALTH AND REHABILITATION, LLC",AR,3,1,2
335440,THE PINES AT POUGHKEEPSIE CTR FOR NURSING & REHAB,NY,3,5,2
215194,STERLING CARE FOREST HILL,MD,3,4,4
555673,ASBURY PARK NURSING & REHABILITATION CENTER,CA,3,3,3
375106,BROOKWOOD SKILLED NURSING AND THERAPY,OK,3,4,5
105978,GULF SHORE CARE CENTER,FL,3,3,4
105496,ISLES OF BOYNTON NURSING AND REHAB CENTER,FL,3,3,4
155786,ALLISONVILLE MEADOWS,IN,3,5,5
745005,"CENTER AT ZARAGOZA, LLC",TX,3,3,
375541,"CHICKASHA NURSING CENTER, INC",OK,3,3,2
145947,APERION CARE MIDLOTHIAN,IL,3,,5
335328,PALM GARDENS CENTER FOR NURSING AND REHABILITATION,NY,3,2,1
445363,STANDING STONE CARE AND REHAB,TN,3,1,3
395264,JEWEL HEALTHCARE AND REHABILITATION CENTER,PA,3,2,2
115005,PARK PLACE NURSING FACILITY,GA,3,3,4
366162,LUTHERAN HOME,OH,3,3,3
195598,OAK WOODS HOME FOR THE ELDERLY,LA,3,3,1
375306,CORDELL NURSING AND REHABILITATION,OK,3,,2
105700,NORTHDALE REHABILITATION CENTER,FL,3,3,5
265381,NORTHWOOD HILLS CARE CENTER,MO,3,2,3
205078,"WINSHIP GREEN CENTER FOR HEALTH & REHAB, LLC",ME,3,4,4
065413,CENTER AT CORDERA,CO,3,5,
676137,LEGEND OAKS HEALTHCARE AND REHABILITATION CENTER -,TX,3,5,5
335683,ABSOLUT CTR FOR NURSING & REHAB WESTFIELD L L C,NY,3,3,5
175260,GOOD SAMARITAN SOCIETY - HUTCHINSON VILLAGE,KS,3,2,1
366100,LEGACY CENTERVILLE,OH,3,2,4
505498,TOUCHMARK ON SOUTH HILL NURSING,WA,3,4,
335650,TERRACE VIEW LONG TERM CARE FACILITY,NY,3,3,3
075292,AUTUMN LAKE HEALTHCARE AT NEW BRITAIN,CT,3,3,4
175410,"CATHOLIC CARE CENTER, INC",KS,3,5,5
105837,BOYNTON BEACH REHABILITATION CENTER,FL,3,1,5
295006,LAS VEGAS POST ACUTE & REHABILITATION,NV,3,1,4
395838,FOXDALE VILLAGE,PA,3,4,5
056111,GRIFFITH PARK HEALTHCARE CENTER,CA,3,5,5
375387,BEARE MANOR,OK,3,,3
366402,WILLOW RIDGE OF MENNONITE HOME COMMUNITIES OF OHIO,OH,3,,5
315497,ALLENDALE REHABILITATION AND HEALTHCARE CENTER,NJ,3,4,5
335682,BEACH GARDENS REHAB AND NURSING CENTER,NY,3,3,5
375354,NOWATA NURSING CENTER,OK,3,,3
676051,BRIARCLIFF SKILLED NURSING FACILITY,TX,3,2,5
345234,HARBORVIEW LUMBERTON,NC,3,4,2
425400,PRUITTHEALTH- BLYTHEWOOD,SC,3,4,4
235319,REGENCY AT ST CLAIR SHORES,MI,3,3,2
325062,PALOMA SPRINGS HEALTHCARE LLC,NM,3,1,4
245625,EPISCOPAL CHURCH HOME THE GARDENS,MN,3,,3
215348,"LORIEN TANEYTOWN, INC",MD,3,3,2
676352,STONEMERE REHABILITATION CENTER,TX,3,2,4
225173,JEWISH HEALTHCARE CENTER,MA,3,5,5
415067,WEST VIEW NURSING AND REHABILITATION CENTER,RI,3,3,2
065223,BERKLEY MANOR CARE CENTER,CO,3,5,5
185174,FLORENCE PARK CARE CENTER,KY,3,2,1
525665,FREDERIC NURSING AND REHAB COMMUNITY,WI,3,5,1
335843,OUR LADY OF PEACE NURSING CARE RESIDENCE,NY,3,5,5
365566,HERITAGE CENTER FOR REHAB AND SPECIALITY CARE,OH,3,5,4
105132,ASPIRE AT LAKESIDE OAKS,FL,3,3,5
325120,FORT BAYARD MEDICAL CENTER,NM,3,3,4
445228,LIFE CARE CENTER OF GREENEVILLE,TN,3,2,2
285215,ELWOOD CARE CENTER,NE,3,5,4
215081,AUTUMN LAKE HEALTHCARE AT PERRING PARKWAY,MD,3,5,5
015179,PARKWOOD HEALTH CARE FACILITY,AL,3,,4
455618,EDEN HOME,TX,3,3,4
43A038,SCOTCHMAN LIVING CENTER,SD,3,,2
165488,TWILIGHT ACRES,IA,3,,5
265266,MEDICALODGES NEOSHO,MO,3,4,3
075345,APPLE REHAB COCCOMO,CT,3,5,1
445326,LIFE CARE CENTER OF BRUCETON-HOLLOW ROCK,TN,3,2,3
14E345,FAIRHAVEN CHRISTIAN RET CENTER,IL,3,,1
335030,MOSHOLU PARKWAY NURSING & REHABILITATION CENTER,NY,3,5,3
056116,LOS ALTOS SUB-ACUTE AND REHABILITATION CENTER,CA,3,4,5
105834,NORTH BANK CENTER FOR REHABILITATION AND HEALING,FL,3,5,4
335585,WATERVILLE RESIDENTIAL CARE CENTER,NY,3,4,3
265759,IGNITE MEDICAL RESORT ST MARYS LLC,MO,3,3,2
676281,WESTOVER HILLS REHABILITATION AND HEALTHCARE,TX,3,2,5
445277,STARR REGIONAL HEALTH & REHABILITATION,TN,3,4,3
515071,SALEM CENTER,WV,3,1,4
045266,MONTGOMERY COUNTY NURSING HOME,AR,3,4,4
305071,SAINT TERESA REHABILITATION & NURSING CENTER,NH,3,4,5
105482,BREEZY HILLS REHAB AND CARE CENTER,FL,3,5,5
025038,MAPLE SPRINGS OF WASILLA,AK,3,5,4
395440,CAMP HILL SKILLED NURSING AND REHABILITATION CTR,PA,3,2,5
155241,FOREST CREEK VILLAGE,IN,3,3,5
505533,EVERETT TRANSITIONAL CARE SERVICES,WA,3,,4
055989,HERITAGE MANOR,CA,3,4,5
676271,ONION CREEK NURSING AND REHABILITATION CENTER,TX,3,5,4
515069,TRINITY HEALTH CARE OF MINGO,WV,3,1,1
055874,HAYWARD HEALTHCARE & WELLNESS CENTER,CA,3,4,5
395094,BERKS COUNTY HOME- BERKS HEIM,PA,3,3,4
235659,RIVERVIEW HEALTH & REHAB CENTER,MI,3,1,3
675483,IOWA PARK HEALTHCARE CENTER,TX,3,,3
175008,MEDICALODGES WICHITA,KS,3,,2
215340,BLUE POINT HEALTHCARE CENTER,MD,3,5,5
285093,EMERALD NURSING & REHAB COZAD,NE,3,5,2
105835,PINE TRAIL NURSING AND REHAB CENTER,FL,3,3,5
315216,COMPLETE CARE AT CEDAR GROVE,NJ,3,3,5
555227,VILLA MARIN,CA,3,,2
365774,MEDINA BSD OPCO LLC,OH,3,2,3
015371,HERITAGE HEALTH CARE & REHAB INC,AL,3,2,3
055121,PELICAN RIDGE POST ACUTE,CA,3,2,5
155205,GREENCROFT HEALTHCARE,IN,3,5,5
366387,DARBY GLENN NURSING AND REHABILITATION CENTER,OH,3,1,5
495361,BELMONT BAY REHABILITATION AND HEALTHCARE CENTER,VA,3,5,5
146197,JENNINGS TERRACE,IL,3,,3
345226,PEAK RESOURCES-OUTER BANKS,NC,3,2,1
315143,HOLLY MANOR CENTER,NJ,3,5,5
055526,INGLEWOOD HEALTH CARE CENTER,CA,3,3,5
675874,LAMUN-LUSK-SANCHEZ TEXAS STATE VETERANS HOME,TX,3,,5
676219,WINDCREST HEALTH & REHABILITATION,TX,3,3,5
365876,AVENTURA AT CARRIAGE INN,OH,3,5,5
315509,ROOSEVELT CARE CENTER AT OLD BRIDGE,NJ,3,5,5
235485,GLADWIN PINES NURSING AND REHABILITATION CENTER,MI,3,4,3
205168,ORCHARD PARK REHAB & LIVING,ME,3,,3
175363,MEDICALODGES FRONTENAC,KS,3,,5
235209,MEDILODGE OF LEELANAU,MI,3,2,5
075240,COMPLETE CARE AT GLENDALE,CT,3,5,4
265859,COTTON POINT LIVING CENTER,MO,3,2,1
495165,SHENANDOAH VALLEY WESTMINSTER CANTERBURY,VA,3,5,3
675949,THE WATERTON AT COWHORN CREEK,TX,3,2,2
185344,PERKINS COUNTRY MANOR,KY,3,,1
285057,TABITHA NURSING HOME,NE,3,5,3
205134,ST JOSEPH'S REHABILITATION AND RESIDENCE,ME,3,4,2
675494,LONE STAR RANCH REHABILITATION AND HEALTHCARE CENT,TX,3,2,4
555281,OROVILLE HOSPITAL POST-ACUTE CENTER,CA,3,3,2
445128,"NHC HEALTHCARE, OAK RIDGE",TN,3,5,3
155041,NORTHWEST MANOR HEALTH CARE CENTER,IN,3,5,4
105586,OAK VIEW HEALTH AND REHABILITATION CENTER,FL,3,5,
555521,RANCHO MESA CARE CENTER,CA,3,4,5
265877,WESTGATE,MO,3,1,2
045445,LAKE HAMILTON HEALTH AND REHAB,AR,3,1,5
155358,MAJESTIC CARE OF DEMING PARK,IN,3,4,5
265156,DELMAR GARDENS ON THE GREEN,MO,3,2,2
395533,WINDY HILL VILLAGE OF PRESBYTERIAN HOMES,PA,3,3,3
105713,ALPINE HEALTH AND REHABILITATION CENTER,FL,3,3,5
115364,MONTEZUMA HEALTH AND REHABILITATION,GA,3,,3
305075,"MOUNTAIN RIDGE CENTER, GENESIS HEALTHCARE",NH,3,1,1
365928,COURT HOUSE MANOR,OH,3,3,4
495294,PULASKI HLTH & REHAB CNTR,VA,3,3,3
265255,CLINTON HEALTHCARE AND REHABILITATION CENTER,MO,3,2,2
215132,DEER'S HEAD CENTER,MD,3,,3
055598,THE BRADLEY GARDENS,CA,3,5,5
335782,WESTHAMPTON CARE CENTER,NY,3,5,4
225522,REGALCARE AT QUINCY,MA,3,3,4
365101,SPRING CREEK NURSING AND REHABILITATION CENTER LLC,OH,3,3,5
395710,OXFORD REHABILITATION AND HEALTHCARE CENTER,PA,3,3,3
555924,BETHEL LUTHERAN HOME,CA,3,1,5
676447,"IGNITE MEDICAL RESORT SAN ANTONIO, LLC",TX,3,4,
525299,EDENBROOK OF OSHKOSH,WI,3,4,3
495413,AUTUMN CARE OF MECHANICSVILLE,VA,3,3,5
215177,AUTUMN LAKE HEALTHCARE AT CHERRY LANE,MD,3,4,4
105310,"AVANTE AT ORMOND BEACH, INC",FL,3,4,3
015402,EL REPOSO NURSING FACILITY,AL,3,,5
745001,ESTATES AT SHAVANO PARK,TX,3,3,5
675259,CISCO NURSING & REHABILITATION,TX,3,,5
345375,ACCORDIUS HEALTH AT SCOTLAND MANOR,NC,3,5,2
075294,WHISPERING PINES REHABILITATION AND NURSING CENTER,CT,3,4,1
555710,TICE VALLEY POST ACUTE,CA,3,4,5
676473,CARADAY OF LAMPASAS,TX,3,,5
155262,"WATERS OF SULLIVAN NURSING FACILITY, THE",IN,3,4,1
205185,MAINE VETERANS HOME - BANGOR,ME,3,2,4
425387,RICE ESTATE REHABILITATION AND HEALTHCARE,SC,3,5,3
115289,COMER HEALTH AND REHABILITATION,GA,3,5,1
385133,FAIRLAWN HEALTH AND REHAB OF CASCADIA,OR,3,4,4
085025,CHURCHMAN VILLAGE,DE,3,4,5
185038,THE PAVILION AT KENTON,KY,3,3,3
115551,CUMMING OPERATING COMPANY LLC,GA,3,4,2
345281,STANLY MANOR,NC,3,3,1
395160,EMBASSY OF SAXONBURG,PA,3,,4
255149,BEDFORD CARE CENTER OF PETAL,MS,3,1,1
17E637,SOLOMON VALLEY MANOR,KS,3,,2
255301,"CARRINGTON, LLC D/B/A THE CARRINGTON",MS,3,1,2
365875,CRESTMONT NORTH NURSING HOME,OH,3,,5
345554,TRINITY GROVE,NC,3,4,2
255310,SILVER CROSS HEALTH & REHAB,MS,3,5,2
676303,MIRADOR,TX,3,5,2
366360,"VINEYARDS AT CONCORD, THE",OH,3,,1
265157,SPRINGFIELD REHABILITATION & HEALTH CARE CENTER,MO,3,3,3
335790,ELDERWOOD AT WHEATFIELD,NY,3,3,3
175238,LOUISBURG HEALTHCARE & REHAB CENTER,KS,3,4,5
155324,MITCHELL MANOR,IN,3,5,4
225683,STONE REHABILITATION AND SENIOR LIVING,MA,3,5,5
245337,THE ESTATES AT LINDEN LLC,MN,3,5,1
105980,LAKESIDE CENTER FOR REHABILITATION AND HEALING,FL,3,4,5
185155,LIFE CARE CENTER OF MOREHEAD,KY,3,2,1
155070,GREEN VALLEY CARE CENTER,IN,3,4,5
235351,SKLD PLYMOUTH,MI,3,3,5
555767,BELLAKEN SKILLED NURSING CENTER,CA,3,3,4
395418,BROOKLINE NURSING AND REHAB,PA,3,5,3
055129,GRAND TERRACE HEALTH CARE CENTER,CA,3,5,5
185486,"BOONESPRING TRANSITIONAL CARE CENTER, LLC",KY,3,4,4
385053,AVAMERE REHABILITATION OF EUGENE,OR,3,5,5
365317,SMITHVILLE WESTERN CARE CENTER,OH,3,3,5
335695,MANHATTANVILLE HEALTH CARE CENTER,NY,3,4,5
315134,COMPLETE CARE AT GREEN KNOLL,NJ,3,5,5
305058,SALEMHAVEN,NH,3,4,2
535029,CROOK COUNTY MEDICAL SERVICES DISTRICT LTC,WY,3,,5
366354,AVALON BY OTTERBEIN AT PERRYSBURG,OH,3,4,5
365424,SOUTHBROOK HEALTHCARE CENTER,OH,3,,5
445357,WATERS OF MCKENZIE A REHABILITATION & NURSING CTR,TN,3,2,5
17E294,F W HUSTON MEDICAL CENTER,KS,3,,3
075250,PARKVILLE CARE CENTER,CT,3,,5
155006,WATERS OF WABASH SKILLED NURSING FACILITY EAST THE,IN,3,4,2
676189,THE LEGACY AT WILLOW BEND,TX,3,4,4
195405,NATCHITOCHES COMMUNITY CARE CENTER,LA,3,2,2
335538,CONCORD NURSING AND REHABILITATION CENTER,NY,3,5,5
045147,BROOKRIDGE COVE REHABILITATION AND CARE  CENTER,AR,3,3,5
115603,WARM SPRINGS MEDICAL CENTER NURSING HOME,GA,3,,2
555894,FOOTHILL HEIGHTS CARE CENTER,CA,3,3,4
145819,WARREN BARR BUFFALO GROVE,IL,3,5,2
395138,MIFFLIN CENTER,PA,3,3,4
676037,WESLACO NURSING AND REHABILITATION CENTER,TX,3,3,5
525602,GLENHAVEN,WI,3,,2
366263,GRACE BRETHREN VILLAGE,OH,3,2,3
366355,SINGLETON HEALTH CARE CENTER,OH,3,,4
175344,SANDPIPER HEALTHCARE & REHABILITATION CENTER,KS,3,5,5
17E424,SHERIDAN COUNTY HOSPITAL LTCU,KS,3,,1
195315,KAPLAN HEALTHCARE CENTER,LA,3,5,4
235705,HELEN NEWBERRY JOY HLTCU GOLDEN LEAVES LIVING CTR,MI,3,,2
435127,DOW RUMMEL VILLAGE,SD,3,2,3
445507,LIFE CARE CENTER OF HICKORY WOODS,TN,3,5,3
525398,PRESCOTT NURSING AND REHAB COMMUNITY,WI,3,4,4
335297,THE GRAND PAVILION FOR RHB & NRSG AT ROCKVILLE CTR,NY,3,5,5
115004,MAGNOLIA MANOR METHODIST NSG C,GA,3,2,1
165367,HERITAGE CARE AND REHABILITATION CENTER,IA,3,4,2
555309,SUNDANCE CREEK POST ACUTE,CA,3,3,5
215148,AUTUMN LAKE HEALTHCARE AT WAUGH CHAPEL,MD,3,5,3
395671,SOUTHMONT OF PRESBYTERIAN SENIORCARE,PA,3,3,5
365532,AYDEN HEALTHCARE OF GREENVILLE,OH,3,4,4
105229,"SANDS AT SOUTH BEACH CARE CENTER, THE",FL,3,3,5
555630,HILLCREST HEIGHTS HEALTHCARE CENTER,CA,3,4,5
335658,GROTON COMMUNITY HEALTH CARE CTR RES CARE FAC,NY,3,3,2
145011,"GROVE OF EVANSTON L & R, THE",IL,3,2,2
51E109,JACKIE WITHROW HOSPITAL,WV,3,,3
235669,MAPLE MANOR REHAB CENTER OF NOVI INC,MI,3,3,5
215307,EGLE NURSING HOME,MD,3,1,2
46A071,"LOMOND PEAK NURSING AND REHABILITATION, LLC",UT,3,,5
425105,MILLENNIUM POST ACUTE REHABILITATION,SC,3,4,5
056164,PACIFIC PALMS HEALTHCARE,CA,3,5,5
315069,TOWER LODGE CARE CENTER,NJ,3,3,5
555088,FIDELITY HEALTH CARE,CA,3,2,2
675396,LAREDO SOUTH NURSING AND REHABILITATION CENTER,TX,3,1,2
395550,DR ARTHUR CLIFTON MCKINLEY CTR,PA,3,3,1
165223,RIDGEWOOD SPECIALTY CARE,IA,3,4,5
235157,SANILAC MEDICAL CARE FACILITY,MI,3,3,3
035225,SUN CITY POST ACUTE,AZ,3,4,5
315014,BIG OAK REHABILITATION AND HEALTHCARE CENTER,NJ,3,4,4
366111,FALLING WATER HEALTHCARE CENTER,OH,3,5,5
315381,AUTUMN LAKE HEALTHCARE AT OLD BRIDGE,NJ,3,3,2
235479,REGENCY AT LIVONIA,MI,3,3,4
365563,AUTUMNWOOD NURSING & REHAB CENTER,OH,3,,4
105780,OAKS AT AVON,FL,3,3,5
065323,DENVER NORTH CARE CENTER,CO,3,,4
445463,BELLS NURSING AND REHABILITATION CENTER,TN,3,2,1
335653,MENORAH HOME & HOSPITAL FOR AGED & INFIRM,NY,3,4,4
315259,MOUNTAINSIDE SKILLED NURSING AND REHAB,NJ,3,5,2
676035,KINGSLAND HILLS CARE CENTER,TX,3,2,3
675886,CORYELL HEALTH REHABLIVING AT THE MEADOWS,TX,3,5,4
675946,TLC EAST NURSING AND REHABILITATION,TX,3,5,5
175235,DIVERSICARE OF LARNED,KS,3,,4
425323,"ANGEL OAK NURSING AND REHABILITATION CENTER, LLC",SC,3,3,5
285150,CREST VIEW CARE CENTER,NE,3,4,4
235594,WEST WOODS OF NILES,MI,3,3,2
345541,LAKESIDE HEALTH & REHAB CENTER,NC,3,3,2
055315,GRANT CUESTA SUB-ACUTE AND REHABILITATION CENTER,CA,3,5,5
365721,OVERBROOK CENTER,OH,3,2,2
145619,ALLURE OF LAKE STOREY,IL,3,1,2
195563,SOUTHWIND NURSING & REHABILITATION CENTER,LA,3,1,3
